otu	cat_var	comparison	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.bellvitge	rab.win.clinic	diff.btw	diff.win	effect	effect.low	effect.high	overlap	rab.win.hgtp	rab.win.mataro	rab.win.sant_pau	rab.win.vall_hebron
Ruminococcaceae_bacterium_D16	center	clinic-mataro	0.1579822414994644	0.42012107566308154	0.23717073810074285	0.5224435627362181	-2.7204946891305912	NA	-2.789072772145346	2.285992710214302	11.381052464917234	0.24208712581252229	-3.301569204926293	10.699230774775602	0.3506944856173171	NA	-1.43970917621618	NA	NA
Ruminococcaceae_bacterium_D5	center	clinic-mataro	0.34713380279022965	0.5724353014595142	0.45181115143994033	0.7092639445466191	-2.663340225330863	NA	-2.621197550859632	-0.6786403283778117	4.946114260969738	-0.1061068139771143	-5.15741759965059	2.8676813646601667	0.4298093766743082	NA	-3.2082826573153884	NA	NA
Ruminococcus_bicirculans	center	clinic-mataro	0.0698694380616094	0.2982168112855519	0.2503998888268877	0.5723132363483986	-0.9724960251385788	NA	-0.8299324523577383	-2.7792412023449913	11.600517403474832	-0.26144320030917445	-7.447879975919636	2.454445600243346	0.35875220479875025	NA	-2.181335242674903	NA	NA
Ruminococcus_bromii	center	clinic-mataro	0.4435380126124841	0.6908947537319272	0.34256048587619103	0.6763776469865354	11.48074971124854	NA	11.384433159953911	2.0277497993040496	18.18749604015028	0.11604751104174554	-4.121696413664734	9.718186974557913	0.38474873063982235	NA	15.416748601785711	NA	NA
Ruminococcus_callidus	center	clinic-mataro	0.03065370261644269	0.1584575538142549	0.20726337244174348	0.5035483404591163	-2.0566797801932832	NA	-1.9248657805845202	-1.605989447314677	6.013238338527673	-0.23435956915341527	-7.319786584474745	2.3311413812118396	0.3674177133386151	NA	-3.344972656031098	NA	NA
Ruminococcus_lactaris	center	clinic-mataro	0.4244545979890146	0.6728669141896856	0.5440896609726972	0.7832855932284252	-2.0726999451936976	NA	-2.0869475193066567	0.8527744575342613	15.61518121359958	0.05975237803144334	-4.60852968345718	5.7912309749874344	0.4444444585729377	NA	-1.8171123939075322	NA	NA
Ruminococcus_obeum_CAG_39	center	clinic-mataro	0.4031758587286872	0.6248933633640728	0.43236239339567506	0.6981968103653321	-2.7998297317398126	NA	-2.7507614724947462	-0.5011541181711774	4.627051623575005	-0.09177905069840478	-4.90900260465098	3.3453750888820206	0.44618056923201543	NA	-3.3983228612353766	NA	NA
Ruminococcus_sp_CAG_330	center	clinic-mataro	0.054290982629929346	0.21557845718686852	0.3065128271057648	0.5912461551474127	-2.2318482154067745	NA	-2.1396772736171457	-1.4102804895364933	6.023524956992478	-0.16132326273227227	-8.00378805278784	2.77095011323208	0.3871528076432603	NA	-3.108133309796683	NA	NA
Ruminococcus_sp_CAG_403	center	clinic-mataro	0.41564001484515267	0.6317729117729027	0.4737276072383245	0.7235859753576872	-2.747538490844926	NA	-2.7126573504301756	-0.5792857427281319	4.536962055211966	-0.0848107111888084	-6.454011039508458	3.5790939405250333	0.45138890121520814	NA	-3.1354447212722203	NA	NA
Ruminococcus_sp_CAG_488	center	clinic-mataro	0.16027539254274883	0.3786904393535096	0.4160195224379856	0.6774343015510513	-2.579388368306917	NA	-2.515757200912306	-1.0739237544288418	5.215528811790156	-0.17269645190783062	-7.410523527832597	3.1036215193116545	0.39409725007152374	NA	-3.2696805587480444	NA	NA
Ruthenibacterium_lactatiformans	center	clinic-mataro	0.5243331997060479	0.7418700614835491	0.17494337882301383	0.5429662139571055	11.236888579613884	NA	11.086333914731277	1.6694880549986992	13.21620399801718	0.1405940236067314	-6.2945346615090765	8.030657475526354	0.3906250288527141	NA	12.821902939376578	NA	NA
Absiella_dolichum	center	clinic-mataro	0.7117748142570518	0.8452310210219875	0.5481272472790655	0.7755688651654995	-2.6323572510475337	NA	-2.6000887314731482	-0.42219372233470764	6.259846782333518	-0.04722580781579418	-3.9033428097320324	4.40564513921073	0.460069454538307	NA	-2.974151430701376	NA	NA
Catenibacterium_mitsuokai	center	clinic-mataro	4.760980701512511e-6	1.1079779435295272e-4	0.006335343033704966	0.1325364320531582	2.327216747553784	NA	15.074090915509162	-17.0863260766959	14.706053889823089	-0.9315806119590326	-16.2664845617327	1.774270003480422	0.21837098713166214	NA	-3.459255309198321	NA	NA
Coprobacillus_cateniformis	center	clinic-mataro	0.7228703917569048	0.8550398988984194	0.5842882939205818	0.8041230713961445	-2.6016541031794045	NA	-2.589553601677636	-0.21282438664427872	6.413655742014743	-0.0241609427712645	-4.784890710824712	5.8749632668293605	0.4731369218213747	NA	-2.719326299129852	NA	NA
Dielma_fastidiosa	center	clinic-mataro	0.6890717424538684	0.8344216566304494	0.6137359270540648	0.8266157921579865	-2.307441098964846	NA	-2.28369017091274	-0.012812541025377655	8.989810353856916	-0.0017614687952119202	-4.141472010903402	5.481177651085047	0.49740034727116994	NA	-2.5931481468810436	NA	NA
Clostridium_innocuum	center	clinic-mataro	0.03394164987438841	0.1783185819082185	0.11281297726674511	0.4684549168389015	5.377201004706556	NA	0.6980353052160861	6.486895850962139	12.637041313989776	0.531687239738359	-3.289712856962007	8.893048352267218	0.3379549846620546	NA	12.592829034161102	NA	NA
Clostridium_spiroforme	center	clinic-mataro	0.6079543129194899	0.7900009444144902	0.6005628119435913	0.8226349796362301	-1.9676314973187292	NA	-1.973254298857471	0.49955140095639194	14.166965982523296	0.042732945786037854	-4.4243456713439615	6.382352034855605	0.470486118550129	NA	-1.8171435246722023	NA	NA
Erysipelatoclostridium_ramosum	center	clinic-mataro	0.8183469359684437	0.9098124243906471	0.6627961962292631	0.8548394761394291	-1.3208796717820483	NA	-1.2694239004888068	-0.45772007614865373	15.203234336062062	-0.03879019723608465	-6.775500995960838	7.2858763567369165	0.4739583398920943	NA	-1.902245359661931	NA	NA
Faecalitalea_cylindroides	center	clinic-mataro	0.44309830538243894	0.6514487083997006	0.4521490398836057	0.71116363493276	-2.7937428742442236	NA	-2.751929949076194	-0.8075725571710848	4.60989377956437	-0.14444647023349239	-5.562355611450207	3.4592226460537185	0.4194107659437372	NA	-3.271676083918722	NA	NA
Holdemanella_biformis	center	clinic-mataro	0.21486437221324017	0.5121539946369602	0.37246284204182417	0.6963630403863105	12.550736235105742	NA	12.73195831944032	-2.5838696300489055	17.673432492434582	-0.205770960642079	-11.04049910126413	5.935413457698717	0.41421146059934905	NA	-1.7928137190690254	NA	NA
Holdemania_filiformis	center	clinic-mataro	0.32873999924191244	0.5475186459724705	0.40334670844742104	0.6706062254276117	-2.627879635469668	NA	-2.5656542076450073	-0.7293387037167953	4.6009566764873515	-0.12899168520952203	-5.1787170259396955	3.0311720757283176	0.4176776641606333	NA	-3.282805526923699	NA	NA
Massiliomicrobiota_timonensis	center	clinic-mataro	0.2151136928809007	0.43085709799784644	0.34330145049857436	0.624348093910577	-2.55181321866608	NA	-2.4810289766353026	-0.9020126982625438	4.9871881009720855	-0.16383195884493773	-7.1572597513701695	3.204108053182718	0.4090121552703517	NA	-3.3335612055108115	NA	NA
Solobacterium_moorei	center	clinic-mataro	0.3849365044954838	0.6171493014891618	0.4665558459849648	0.7224199206883981	-2.8203307182514408	NA	-2.8322406595555716	0.9670223051750568	6.993770366653752	0.13393868483345864	-2.432547453672556	6.636841217034398	0.4375000159475051	NA	-2.6486763940179205	NA	NA
Turicibacter_sanguinis	center	clinic-mataro	0.05036321990536546	0.20477697394354605	0.27043280997216324	0.5551365252523678	-2.1795761995571947	NA	-2.0846300994767315	-1.5192289837060748	6.027914456328144	-0.25069831601168213	-6.564512018906802	3.1671536584541964	0.3552860014058678	NA	-3.2374274202753544	NA	NA
Firmicutes_bacterium_CAG_110	center	clinic-mataro	7.382689896986777e-4	0.009901265239543164	0.05671540295347142	0.28946743174759676	-0.9888174215784176	NA	-0.6660102995618935	-5.178928511256709	9.372340042345847	-0.6286632223484259	-11.492231943605802	1.7277461639303222	0.24305564325209447	NA	-3.155070183271265	NA	NA
Firmicutes_bacterium_CAG_145	center	clinic-mataro	0.5837387089816544	0.7648854944094645	0.5737521899227679	0.7936545108131695	-2.3936891785895984	NA	-2.4130951936247538	0.5730076672260758	9.446674174158161	0.07690718184448908	-4.237502428847876	5.904031748938163	0.45407280188817917	NA	-2.1018210756830165	NA	NA
Firmicutes_bacterium_CAG_170	center	clinic-mataro	0.0021873967670716352	0.02172761998932531	0.09777357806642639	0.368422023371255	-1.5758196648223333	NA	-1.3970527590603545	-2.3873652596492203	7.501173785866856	-0.32882326166737263	-9.135925388494597	2.000484847163637	0.31542466354085996	NA	-3.336161106545992	NA	NA
Firmicutes_bacterium_CAG_238	center	clinic-mataro	0.13562333228383444	0.3509532174603061	0.38851061831046324	0.644101808539786	-2.41628065046962	NA	-2.3537732005551373	-1.1285939716704938	5.7138652347835475	-0.14342717196591398	-6.63525015926556	2.5530397299058203	0.39756947129929976	NA	-3.216664836381888	NA	NA
Firmicutes_bacterium_CAG_424	center	clinic-mataro	0.6385380644647115	0.8053304521287676	0.5629636328494547	0.7935788684527371	-2.6680394805667476	NA	-2.63144068194166	-0.24108936305366768	5.922830512737468	-0.0343683615141625	-5.599670867834314	5.432945383642796	0.48006932908677574	NA	-2.9838811026500434	NA	NA
Firmicutes_bacterium_CAG_534	center	clinic-mataro	0.38360161183988273	0.6155612549758425	0.4779573498219809	0.7333895607711766	-2.747875891684753	NA	-2.709534730622309	-0.4644979463347578	4.63914994309034	-0.08352699433154809	-5.773989039504595	3.840038895219227	0.4392361266021592	NA	-3.2997989482740078	NA	NA
Firmicutes_bacterium_CAG_791	center	clinic-mataro	3.4347293453694923e-4	0.005539793887855262	0.08187568677415265	0.3290584266510651	-1.3600572157847797	NA	-1.1402655628861922	-3.32817680851249	9.265854041547557	-0.37899390096066077	-9.376243130075341	1.8530611353204511	0.29513895072505913	NA	-3.3946613585423613	NA	NA
Firmicutes_bacterium_CAG_83	center	clinic-mataro	0.8732983826778941	0.9360247862732756	0.5766182219672005	0.8202671089913628	10.47522493173528	NA	10.432398841903964	1.1262129417645639	15.822371286081736	0.07708936395339411	-6.425747613244852	6.365633375765185	0.4392361266021592	NA	12.000472667922928	NA	NA
Firmicutes_bacterium_CAG_94	center	clinic-mataro	0.7993046833900531	0.8986660569185687	0.6318896364279444	0.835787047095133	-1.9024457406235253	NA	-1.854326685666603	-0.3146085720891474	12.042482898264293	-0.024343362862614997	-6.4619142233778435	5.832464543689239	0.4835355327217731	NA	-2.3507623401431488	NA	NA
Firmicutes_bacterium_CAG_95	center	clinic-mataro	0.028848170206849377	0.14992743561509778	0.233224284396235	0.5189486158503805	-2.0025415747743534	NA	-1.882501645764279	-1.889387013409367	6.445618229514481	-0.26106845640636966	-7.523002212116063	1.9861558326520934	0.36048530650026117	NA	-3.1657370697799347	NA	NA
Acidaminococcus_fermentans	center	clinic-mataro	0.026634780867797078	0.14392875818492804	0.30466480645299093	0.5859556965378908	-2.3499174357069528	NA	-2.254436233270475	-1.0856180495235517	5.9045551059331896	-0.13618629951905917	-6.9561720457852525	3.1691008239244733	0.407986135032666	NA	-3.3370152293849227	NA	NA
Acidaminococcus_intestini	center	clinic-mataro	0.5250057685853059	0.7414639042645488	0.5870368609368846	0.8086923603525195	-1.9363740387128594	NA	-1.9488312421432372	0.8638958148598324	18.475969853365136	0.06072414787998376	-5.780715717283684	7.137148801500335	0.4496527905531859	NA	-1.7837568869333822	NA	NA
Phascolarctobacterium_faecium	center	clinic-mataro	0.3516572524335661	0.6119597485170454	0.4591734366386347	0.7219488933880825	-2.3860540935795207	NA	-2.425514150328519	0.9586156318632924	10.529047689440276	0.0825172933599295	-5.534544366383844	7.626536364063764	0.4298093766743082	NA	-1.7406419627324308	NA	NA
Phascolarctobacterium_sp_CAG_266	center	clinic-mataro	0.28015227737213994	0.5510814489743976	0.4298066703023473	0.6899762340909814	-2.760062670817165	NA	-2.796497799648572	1.3692882116092608	7.170432135885605	0.13724300965729833	-2.5718717107753806	8.759090872776772	0.3934142393873054	NA	-2.1229087263474096	NA	NA
Phascolarctobacterium_succinatutens	center	clinic-mataro	0.1846491644634634	0.4845802480168411	0.22343558266402247	0.5791977690181468	12.580462365601917	NA	12.739197318223432	-2.5373596998535337	18.25534118420373	-0.2044562441075944	-11.198085277307133	3.836003897343864	0.3830156288976026	NA	-1.921093893297984	NA	NA
Megamonas_funiformis	center	clinic-mataro	0.7202596245638012	0.8508387947529423	0.5785557623828409	0.7988298530207237	-2.658952374544416	NA	-2.641116981558346	-0.17557904964429838	5.813899882647641	-0.02049111215911266	-4.922205866993959	5.4074572102671805	0.48437500392841787	NA	-2.876124517552391	NA	NA
Megamonas_hypermegale	center	clinic-mataro	0.6749591056519227	0.8264291214255567	0.5856770630226159	0.8081035330863318	-2.698384017798956	NA	-2.688818700749552	-0.2688184681197203	5.890533263900746	-0.03212077983087204	-5.149739815569381	4.902720137364659	0.4818024309041096	NA	-2.815027663285715	NA	NA
Mitsuokella_jalaludinii	center	clinic-mataro	9.222905295047909e-4	0.012408264995002914	0.04111641337302866	0.2701215040050118	-0.9979395220923166	NA	-0.6732555688833717	-5.159000795594206	8.843104409373565	-0.6511659293238157	-8.400987524642643	1.6452954641456938	0.2500000837243073	NA	-3.45963124518342	NA	NA
Mitsuokella_multacida	center	clinic-mataro	0.005488661774820369	0.04903945469841413	0.11305927444363992	0.3805824670150185	-1.4473074517914881	NA	-1.2363703547393108	-2.9884000770000245	7.543935990018742	-0.38390654707065963	-7.2639953067373995	2.2876438010564697	0.31076394436660165	NA	-3.3115418611552503	NA	NA
Allisonella_histaminiformans	center	clinic-mataro	0.7793701306540831	0.8872483714489444	0.711881291352257	0.8810727156694481	-0.9842022930397292	NA	-0.8980560425795083	0.09929902204645025	12.248683093680505	0.011086792607142636	-4.4124955060799405	5.447203216183466	0.4947916679750027	NA	-1.7694198965771708	NA	NA
Dialister_invisus	center	clinic-mataro	0.3034774122937069	0.5155217635337959	0.4771913449133457	0.7120583742201474	-2.7047157236369923	NA	-2.667844946113755	-1.0020621621884533	4.8352006866006345	-0.14844106530858503	-6.485495891210416	2.9546914359936003	0.4038128499578844	NA	-3.193332957105447	NA	NA
Dialister_sp_CAG_357	center	clinic-mataro	0.3852735289472622	0.6107264139797193	0.42069508108936104	0.6892491998738063	-2.862405879897894	NA	-2.8191135960545335	-0.6972909495978463	4.466046104924388	-0.1152085081464142	-6.115986953797641	3.4451860514782453	0.4340277946418239	NA	-3.3894829073373014	NA	NA
Megasphaera_elsdenii	center	clinic-mataro	8.369535589926845e-4	0.009299522953842149	0.06441114990741928	0.30978024313275976	-1.3073209201633738	NA	-1.0520077837938793	-3.2345900421340144	8.393823521453136	-0.3964528116474666	-10.847986418784142	1.4817749472075628	0.28942814032700204	NA	-3.4287972250328593	NA	NA
Megasphaera_micronuciformis	center	clinic-mataro	0.4344095040144045	0.6357759488260782	0.4838455111545997	0.7220466034541683	-2.866559223987318	NA	-2.840882200423666	-0.6948343872491396	4.596787679355023	-0.10545426825027185	-4.8252324857847375	3.138187975513974	0.4340277946418239	NA	-3.257774736513552	NA	NA
Veillonella_atypica	center	clinic-mataro	0.6916672969413733	0.8370839041807069	0.5924420329376473	0.8152373660139052	-2.303611273677376	NA	-2.302245488436233	0.2594615114235008	9.564153726714453	0.04939992588921374	-4.588655090214395	6.093265166016263	0.48006932908677574	NA	-2.320185917430024	NA	NA
Veillonella_dispar	center	clinic-mataro	0.2613806757492914	0.5410539630734141	0.36045141336141295	0.6529374895807997	-2.3386996249030485	NA	-2.3836250784634885	1.4580572939634902	13.183916596205663	0.15026980368765477	-3.6980545204671738	7.232848422907017	0.407986135032666	NA	-1.6004433758558303	NA	NA
Veillonella_infantium	center	clinic-mataro	0.21252889832489932	0.48745739406186617	0.3168862193149107	0.6128562676720004	-2.609301708988836	NA	-2.6631500856486596	1.87837648699613	11.132491898755678	0.19110167204602366	-2.9702833462166303	8.442277402475906	0.3916811376331245	NA	-1.6117531034223447	NA	NA
Veillonella_parvula	center	clinic-mataro	0.5374768506521708	0.7456081692546138	0.5946295556784296	0.8114364918567524	-2.0760537429135706	NA	-2.087610992771989	1.0683008116987693	15.581945404738683	0.07514650175961891	-5.251562098581801	6.753020382269074	0.43500868205838505	NA	-1.9198688974412796	NA	NA
Veillonella_rogosae	center	clinic-mataro	0.4394832255961088	0.6420624008593213	0.46353827061750474	0.7046493678875061	-2.8647933365603784	NA	-2.8332498282266627	-0.6987693460154212	4.4322367177279265	-0.12657805590618149	-4.663734841840924	2.7643695300019973	0.4280762748822725	NA	-3.415500656567291	NA	NA
Veillonella_sp_T11011_6	center	clinic-mataro	0.24011864509016465	0.5156845529120262	0.38527157670403583	0.6691154039425463	-2.529120183371967	NA	-2.5702304256630715	1.5047612194536466	10.711129380146222	0.1932063947877129	-3.2359124305665876	8.380290171740283	0.4045139137802371	NA	-1.9956919579633077	NA	NA
Veillonella_tobetsuensis	center	clinic-mataro	0.33093489955651345	0.5812249502744302	0.4607608608123355	0.7070708640783534	-2.808083514323487	NA	-2.837868554412408	0.878623028618815	7.0681115105742585	0.11181284600234442	-2.9248910914486754	7.742162264243205	0.43500868205838505	NA	-2.380473024451419	NA	NA
Anaerococcus_vaginalis	center	clinic-mataro	0.41181610206548463	0.6313932954629148	0.44993647758910793	0.7039394408229567	-2.8734996585755876	NA	-2.832108709420009	-0.8244334279874526	4.605077900415525	-0.14104964032616307	-4.534219302032612	2.977114429954613	0.41421146059934905	NA	-3.4225215934511546	NA	NA
Finegoldia_magna	center	clinic-mataro	0.3391649920646562	0.5598106608587026	0.3970527018278782	0.6670725734388899	-2.7032581895825913	NA	-2.6448612720515055	-0.7855075288510776	4.836832734746466	-0.14815730399742372	-5.485143506151412	3.2685228278771845	0.4090121552703517	NA	-3.3282846836133864	NA	NA
Parvimonas_micra	center	clinic-mataro	0.4557715861342632	0.6663104731378224	0.4975661085345651	0.7380602045202802	-2.737127715542041	NA	-2.7703478862003514	0.6049999242660586	6.718172208297197	0.0937424870857534	-3.984335578099329	6.01715497509483	0.4479166798921099	NA	-2.4051518558599927	NA	NA
Parvimonas_sp_KA00067	center	clinic-mataro	0.3784525259869597	0.6096478874131898	0.42988704375424525	0.6994766292707741	-2.7145973022224137	NA	-2.666306920785411	-0.81911308060584	4.561726085372456	-0.1508457069966315	-5.16999216234845	4.079467135026748	0.4176776641606333	NA	-3.328580290378264	NA	NA
Peptoniphilus_harei	center	clinic-mataro	0.4339399301791868	0.6495370770771117	0.48725314377812723	0.7308612408756491	-2.820561122520024	NA	-2.7930090660282474	-0.6900033319154133	4.608695626059779	-0.12015027984866164	-5.2879938301777365	3.8152429771266196	0.43154247846769744	NA	-3.218840020349207	NA	NA
Fusobacterium_gonidiaformans	center	clinic-mataro	0.46627475377735045	0.6728153157262914	0.46930462226006303	0.722909427589541	-2.868330049715958	NA	-2.8511284718748033	-0.4196086644102248	4.502358111611651	-0.07885403836297952	-4.261926431631144	3.19975160398135	0.45753900550602933	NA	-3.138007678536841	NA	NA
Fusobacterium_mortiferum	center	clinic-mataro	0.2784241409085316	0.5215940022045715	0.44456412962116565	0.6967296766846824	-2.692116599414204	NA	-2.636080452265702	-0.8698077047042183	4.758346700807099	-0.13378093198631258	-6.264318657727821	3.5559101359936363	0.42114386772842827	NA	-3.2524924307882905	NA	NA
Fusobacterium_ulcerans	center	clinic-mataro	0.444073472360228	0.6793260390402225	0.5312791689770543	0.778614555562354	-2.714330537870774	NA	-2.7369781366558783	0.6656244466887316	7.793980018075498	0.07512918871095711	-3.374893571494351	6.767071768724945	0.45486112254195293	NA	-2.446017524330456	NA	NA
Victivallis_vadensis	center	clinic-mataro	0.22036597638955635	0.4568496701127683	0.4031434331007165	0.676924954508825	-2.5203122060380423	NA	-2.460569792008835	-0.7622274421014605	5.189295605210543	-0.12987359401192727	-6.254780587313032	2.9413921971191748	0.4253472414005251	NA	-3.1982575245890317	NA	NA
Parasutterella_excrementihominis	center	clinic-mataro	0.10401816173952085	0.307993961096349	0.32480878260260904	0.6065667009627919	-2.487822333201157	NA	-2.4166748191461167	-1.4371369643645906	5.359727897922978	-0.210782411595128	-6.793710348150726	3.1609617757994717	0.3680555911770447	NA	-3.3891018937053676	NA	NA
Sutterella_parvirubra	center	clinic-mataro	0.34207290868304796	0.5966908702395325	0.39290650648814884	0.6770098412060922	-2.395460350241626	NA	-2.4435148669804807	1.1314394522322253	9.680233365240456	0.13231951287325178	-3.897097618471057	7.089175627265234	0.4166666881957979	NA	-1.5458195991443109	NA	NA
Turicimonas_muris	center	clinic-mataro	0.3133207153251046	0.5372090314836975	0.4217940487748472	0.6877446946778841	-2.7002433792838527	NA	-2.6480638891063766	-0.820122341998399	4.985969868013308	-0.1363286243513772	-5.998772768844444	3.3363325004298567	0.42187502011396977	NA	-3.2959055387626996	NA	NA
Bilophila_wadsworthia	center	clinic-mataro	0.09598652609980628	0.3324832103729948	0.09210420188542479	0.42757308654924114	4.364476436851925	NA	1.3911202014229431	3.3662586118179565	13.366498414827095	0.3207978037208852	-4.897720293381579	9.841984347481798	0.3206239683416496	NA	12.410941899270021	NA	NA
Desulfovibrionaceae_bacterium	center	clinic-mataro	4.2325293800090687e-4	0.006053142074015177	0.0465249823191304	0.2789530052680564	-1.0128010701273542	NA	-0.6813590331625612	-3.9324727145703466	8.956446832430224	-0.5226529900664949	-10.104683549645694	1.8789748367381214	0.2604167447779188	NA	-3.365354638915651	NA	NA
Desulfovibrio_piger	center	clinic-mataro	2.2768097540457104e-4	0.00389532235535617	0.028410563043501667	0.2391506639102994	-0.8674399623354567	NA	-0.5171483334507503	-4.15965199461802	8.745434324279584	-0.5853589999714726	-11.51438004122468	1.835840950336595	0.2634316187535665	NA	-3.432931827063328	NA	NA
Citrobacter_youngae	center	clinic-mataro	0.38746947048225733	0.6143236839092545	0.4425887417556476	0.7050003957828715	-2.8083021830197623	NA	-2.7658732529694223	-0.6543686164702098	4.769299720759266	-0.10664900869622304	-6.0601272397522	3.7587957077404877	0.4375000159475051	NA	-3.35872633900045	NA	NA
Enterobacter_cloacae_complex	center	clinic-mataro	0.39068607167080144	0.6410537397437971	0.47505068155882546	0.7300855264307596	-2.6408648763278	NA	-2.679026336105032	0.8169331699060205	8.347654523472874	0.09060604398206507	-4.734994794172174	8.595292507319805	0.4270833520460154	NA	-2.1194108737029413	NA	NA
Escherichia_coli	center	clinic-mataro	0.7975746350172019	0.8977934627879137	0.797514768947097	0.9210111033291059	9.358282409594484	NA	9.425828735287222	-0.03615703128435044	17.012759248079146	-0.0034773200776061124	-6.1654710201861285	5.34763712506487	0.49740034727116994	NA	-0.9033227376995239	NA	NA
Klebsiella_pneumoniae	center	clinic-mataro	0.7715787899286988	0.8832017256364941	0.5725831278120835	0.7968828851465545	-2.5019927627952274	NA	-2.479164146283553	-0.1819601687655119	6.628487804976528	-0.01889210572726275	-5.374162761808706	6.998345277653666	0.48958333595085707	NA	-2.8490881338664025	NA	NA
Klebsiella_quasipneumoniae	center	clinic-mataro	0.7055855921219781	0.8457325495871097	0.5888061247933079	0.8073561464180246	-2.6782483312068557	NA	-2.668508373497712	0.06559078192623957	6.598674442704176	0.0031513479348982804	-5.307825556926616	8.027751512873117	0.4947916679750027	NA	-2.810909645789664	NA	NA
Klebsiella_variicola	center	clinic-mataro	0.7515731043833492	0.8710220956288862	0.6050430169768949	0.8118693269485	-2.587105154411642	NA	-2.5525137001884293	-0.23906367584131694	6.40342814226465	-0.025426407369320825	-5.543200033088837	6.979402471543192	0.47660312545322453	NA	-3.0337114869024706	NA	NA
Haemophilus_parainfluenzae	center	clinic-mataro	0.22924590118228033	0.505165962401571	0.3477233030177467	0.6382540147454957	-2.5125162451515113	NA	-2.5587653268361894	1.947768546337013	12.348721611984306	0.20104173098688127	-4.03414467264521	8.600924562114832	0.37326392290721394	NA	-1.7338428374869306	NA	NA
Haemophilus_sp_HMSC71H05	center	clinic-mataro	0.16694536134843682	0.43503923243899323	0.27262273426677885	0.5667248390473029	-2.743689777724933	NA	-2.812952725807815	2.224982742853234	9.910652457458774	0.2586671572596735	-2.8965055944816065	8.604762070031233	0.3674177133386151	NA	-1.6315716110303846	NA	NA
Proteobacteria_bacterium_CAG_139	center	clinic-mataro	0.19081452760459075	0.40904621206538827	0.44149972079418753	0.6921017253834957	-2.565867615269699	NA	-2.5101483129765647	-0.7696719377890471	5.237698102312477	-0.10855475007057191	-7.488897356163252	3.228257846617164	0.4236111307564968	NA	-3.187244064862826	NA	NA
Brachyspira_pilosicoli	center	clinic-mataro	0.16595903089386516	0.37586815456978434	0.3807438621259905	0.6473928584480418	-2.5702679041904037	NA	-2.4895072022281184	-1.199407832086111	5.336369717372557	-0.17191554381450533	-6.36904299136398	2.998222923561693	0.401041692535661	NA	-3.3829781862631574	NA	NA
Brachyspira_sp_CAG_700	center	clinic-mataro	0.05334703143882688	0.19786500409240745	0.29248444066662116	0.5731926152365004	-2.3512445314960146	NA	-2.254325612322493	-1.2917393585423778	5.662314570264625	-0.1787200038107869	-7.913480356237443	2.32781381570044	0.3778163236864239	NA	-3.411832528097726	NA	NA
Cloacibacillus_evryensis	center	clinic-mataro	0.4020889971937793	0.6251700372711757	0.44799654375989995	0.7056814369728847	-2.803769114412468	NA	-2.777944091544537	-0.369152256238241	4.677202575785024	-0.0686976297820453	-4.585074634217078	3.8031174549804767	0.45659723320660683	NA	-3.156369946619632	NA	NA
Cloacibacillus_porcorum	center	clinic-mataro	0.31469801093104494	0.5531413315152623	0.4441351002532313	0.7050724015964605	-2.723268664646623	NA	-2.6794815129850758	-0.7287361673675399	4.893728582759424	-0.14814906371024456	-5.307429773745733	3.6140661026693124	0.4253472414005251	NA	-3.4018939752022384	NA	NA
Akkermansia_muciniphila	center	clinic-mataro	0.6175308652695949	0.7906688524864449	0.5511130348026957	0.7830772303923907	-2.455274833138093	NA	-2.423019135675828	-0.6986499776472055	6.993998076419199	-0.07830188986207119	-6.397040609335	4.194416813328638	0.4496527905531859	NA	-2.876152863152168	NA	NA
Methanobrevibacter_smithii	center	clinic-sant_pau	0.3144212444004111	0.7958612512227252	0.28836480558952304	0.786990221892518	9.132237123576555	NA	1.9915758231498408	1.1287941058144044	15.765537994147781	0.07729181548378647	-4.844678702954512	6.965137094310454	0.42973523696893107	NA	NA	11.62571811346691	NA
Methanosphaera_stadtmanae	center	clinic-sant_pau	0.5798936353405466	0.8878110668869541	0.46659006019817895	0.8294774694826631	-2.2027275519733323	NA	-2.0769358723772857	-0.6899069256726467	9.42074777525212	-0.07085191436443032	-5.445314359183046	4.932278926704695	0.4524456540195218	NA	NA	-2.7390087454203726	NA
Actinobaculum_sp_oral_taxon_183	center	clinic-sant_pau	0.4375289485428669	0.8314474524010466	0.43677186851903715	0.8170906024327296	-2.3561322331787267	NA	-2.2565308508757003	-0.7292218774561778	7.362097150878334	-0.09305045204208634	-5.376011335511212	4.079594687492422	0.43991853594625896	NA	NA	-2.846146348560941	NA
Actinomyces_graevenitzii	center	clinic-sant_pau	0.43090486163723724	0.8310266887710669	0.5225506567959552	0.8602653072932395	-1.982758354021838	NA	-2.0414762288490174	0.6836094047074486	9.36500924235308	0.07663261253558826	-3.5152788696989035	5.3601169784917	0.4609640205172844	NA	NA	-1.6071458504755611	NA
Actinomyces_johnsonii	center	clinic-sant_pau	0.46742553090353706	0.8363881592075688	0.46815918946429586	0.8294603024056048	-2.7098888635311287	NA	-2.6329156234364213	-0.5253794794593283	5.5742735967494514	-0.08181982431671109	-5.092847169190124	4.0373785086973655	0.4521384947269184	NA	NA	-3.088969664849193	NA
