otu	cat_var	comparison	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.hts	rab.win.msm	diff.btw	diff.win	effect	effect.low	effect.high	overlap	rab.win.pwid
Streptococcus_sanguinis	risk_group	hts-pwid	0.5615622441342591	0.803090178757051	0.5144758830727733	0.8067815077952482	-2.060863934616492	-2.0208774018529194	NA	-1.61495962796619	10.731619728046006	-0.12790808791713212	-5.1686894079910894	4.509030576603264	0.4187500679145445	-2.935511829662934
Streptococcus_sobrinus	risk_group	hts-pwid	0.423767231880759	0.672341140303389	0.45050649900013334	0.753477672617628	-3.1753089736922018	-3.131922670992269	NA	-1.2281618598763302	4.823296814706842	-0.1888125863330627	-6.543793311337527	3.4243070606545327	0.4062500790735886	-3.9350823698372164
Streptococcus_sp_A12	risk_group	hts-pwid	0.7740626623176062	0.9085309765888859	0.6066596556912548	0.8561994895619196	-2.246020904157824	-2.2106489521467143	NA	-0.7399700972749894	9.06727466297906	-0.08922669841911773	-4.503075443027361	5.082702257901171	0.44859817285573755	-3.058534424633933
Streptococcus_sp_F0442	risk_group	hts-pwid	0.41165036804524274	0.6576919464139845	0.43605744603089036	0.7471920069662673	-3.1167603170980183	-3.0704053799330975	NA	-1.1168834522515692	4.602762894597806	-0.21489741518310262	-4.5030825759187	2.9515644238022047	0.3843750994116876	-3.8751849165607606
Streptococcus_thermophilus	risk_group	hts-pwid	1.897511695032353e-4	0.003241244672189604	0.07969505865867677	0.5158806287411334	8.133927694022361	1.4423480210712807	NA	7.120373062437277	9.91996256120985	0.7018730506972763	-1.8838224118952125	9.694579217918582	0.26562524444458063	12.622187269787066
Streptococcus_vestibularis	risk_group	hts-pwid	0.6828857751972047	0.8583500740880646	0.5738277156239232	0.834761035910837	-2.8175023292627177	-2.80988894182728	NA	-0.0624283938976955	8.737725325854775	-0.007606389527902494	-4.181141619521879	7.542555012140031	0.4937500050870404	-3.130650614322658
Catabacter_hongkongensis	risk_group	hts-pwid	0.32831010902045205	0.5873999521871087	0.443867197077302	0.7485576116945961	-2.8594352904372435	-2.8115775428206575	NA	-1.2105895153567268	4.69592440768068	-0.19401467221530205	-7.328883186477946	4.28629427789804	0.40312508191166463	-3.745740372242576
Christensenella_minuta	risk_group	hts-pwid	0.4505648850319574	0.72912887499396	0.46491758754543877	0.7837620411523283	-2.4925530684866857	-2.5253307705439916	NA	1.6409238973417501	9.268397755413407	0.18935505241122177	-2.516319796858361	8.811436916696776	0.4080997653952832	-1.500640274604061
Butyricicoccus_pullicaecorum	risk_group	hts-pwid	0.35730750090232344	0.6092660099018775	0.4309214774595272	0.7458787937221665	-3.104151667904249	-3.0672221497979226	NA	-0.8927013189785615	4.8801209132799475	-0.1297844586049552	-6.393938207117809	2.868976531413975	0.4187500679145445	-3.8940736196015955
Clostridium_bolteae_CAG_59	risk_group	hts-pwid	0.21111809038786022	0.4628793029512409	0.36227477216795134	0.7106218115509527	-2.823389798438887	-2.768039283880693	NA	-1.5321694796272318	5.514326163123474	-0.23156828166618243	-6.84246840960589	2.534124473796785	0.3676013612556208	-3.787187689436765
Clostridium_disporicum	risk_group	hts-pwid	0.14368809967210439	0.38179221905967187	0.2993182519949568	0.6638025836414025	-2.714940671239294	-2.6349658166277354	NA	-1.8288104035604746	5.670519994197955	-0.29249594727433625	-6.492834344714484	2.225022217513349	0.3312501549818538	-4.205139957598844
Clostridium_paraputrificum	risk_group	hts-pwid	0.48351427324806007	0.7155687257448835	0.5145839743603194	0.7949223429530703	-3.169701110590861	-3.1427843590130156	NA	-0.9532802868639969	4.490270326628988	-0.1875044926947825	-5.852997005214511	3.1621816512603895	0.4112150274125067	-3.623377865680327
Clostridium_perfringens	risk_group	hts-pwid	0.3595837531375083	0.617474882010942	0.4076257622893483	0.7255795384030711	-3.0502308845753348	-2.998840873158535	NA	-1.233590099255455	5.014785452965501	-0.19524260491940065	-6.0039963787671775	2.6422531969956258	0.3656251178673501	-4.07567340195115
Clostridium_sp_CAG_167	risk_group	hts-pwid	0.3905659956171942	0.6329505363528466	0.45010098195077625	0.7491659992791271	-3.0100833287069086	-2.966858148833733	NA	-1.1902761520870442	4.797534695457603	-0.21613433271997712	-5.215900575086983	2.7502354171744914	0.3906250934825406	-3.695020171214848
Clostridium_sp_CAG_242	risk_group	hts-pwid	0.42521127138074133	0.7124888972717734	0.49870557369406393	0.7930909357611501	-2.6642554162427192	-2.6862833159362935	NA	2.0183582606227706	14.885175560815297	0.1596292037913219	-3.939325583307173	7.67835625022232	0.37694714643203736	-1.7819184133319723
Clostridium_sp_CAG_253	risk_group	hts-pwid	0.4565191332533836	0.687618141259409	0.4657578579481194	0.7649038641591752	-3.2491868355774063	-3.2184747483891307	NA	-0.7499399238377524	4.298290197573156	-0.14700661894232278	-4.763987824418162	3.233264568553385	0.4236760756596805	-3.853902434295671
Clostridium_sp_CAG_299	risk_group	hts-pwid	0.3917297250584088	0.6817209710469562	0.43839762309021124	0.7586531739233067	-2.7990678308618673	-2.8361597916197034	NA	1.467311233006896	12.489414933277562	0.17004742401462467	-3.7511438171024905	8.846646161153181	0.3862929318653382	-1.7245825856959875
Clostridium_sp_CAG_58	risk_group	hts-pwid	0.4641020549066995	0.7450915588759869	0.49329143785318774	0.8098750902460041	-1.0091640992736703	-1.0928873925276417	NA	2.0349432296092216	14.982136638980258	0.15668608866542427	-4.202444702377334	8.243206620730955	0.4080997653952832	9.84866825118147
Clostridium_sp_CAG_590	risk_group	hts-pwid	0.4704144435704721	0.692178504462113	0.4616702174134223	0.7566948495391591	-3.2333356384216163	-3.199922943017082	NA	-0.8381235647232241	4.52112590508391	-0.12423806459083536	-4.354026566648354	3.82602151576773	0.42990659987959345	-3.8976983405548165
Clostridium_sp_CAG_632	risk_group	hts-pwid	0.44212808432128103	0.6918851881822884	0.4668535256462421	0.7711749382688393	-3.222038913809545	-3.175989712626974	NA	-0.8067297969089182	4.662581009638274	-0.13639578159319218	-5.142348756340139	2.7173817558711253	0.41562507067693283	-3.8735983783583663
Hungatella_hathewayi	risk_group	hts-pwid	0.7230490246906986	0.8820051787494934	0.5670519644776589	0.8285596726004317	-1.929798830774173	-1.8614421686827676	NA	-0.7236686452392611	12.478422048200501	-0.055734506358002645	-6.448912588258222	6.408462285985344	0.45312503848508695	-2.8652617983450632
Lactonifactor_longoviformis	risk_group	hts-pwid	0.3671569418778261	0.6222978959068101	0.43749889666423525	0.7520999836610573	-3.08258926697512	-3.0330627379487876	NA	-0.8023019243285674	4.721963205398513	-0.1352743316433525	-6.076457639293916	3.449215308407174	0.4174455515019872	-3.9949421468774524
Eubacterium_sulci	risk_group	hts-pwid	0.40310511248956216	0.6501484975344267	0.4331015907866562	0.7422545960143336	-3.078237285465251	-3.0371308987202994	NA	-0.9571082816976784	4.618326348545345	-0.14958671036798116	-4.0358591662220595	3.7637877193575875	0.4112150274125067	-3.9333252488955335
Mogibacterium_diversum	risk_group	hts-pwid	0.7590553139694742	0.8967430920765931	0.6182720012324905	0.8596557556317511	-2.4007900675176543	-2.376963686767853	NA	-0.6968814861860988	8.563948490351676	-0.07168970677706006	-4.946796400896296	4.719944274356124	0.45794395948828504	-2.8848513579395245
Bacteroides_pectinophilus	risk_group	hts-pwid	0.4945078511235767	0.7328361535004856	0.5042282000901683	0.791137602135245	-3.221208801845812	-3.189966798746557	NA	-0.7459457371505707	4.65160826393061	-0.15380198466440387	-4.535552774585849	2.722392043269554	0.4112150274125067	-3.7394687021702726
Intestinimonas_butyriciproducens	risk_group	hts-pwid	0.8017575240613146	0.9213227509128061	0.7510080710927489	0.9232722622698329	-1.23974221111696	-1.2150766580601502	NA	0.7187481966749729	14.065648430154527	0.047247029260439694	-4.581331703792428	3.936514477768033	0.4704050084424028	-1.8191316433867204
Lawsonibacter_asaccharolyticus	risk_group	hts-pwid	0.8058759464570552	0.9237663323700462	0.3307816750496491	0.7296680418270648	8.21425098367553	8.051522750649001	NA	1.6499910433271276	14.32145207183415	0.12640819451642105	-10.506758201127266	8.509825089003602	0.37812510544674816	12.241282073975952
Anaerofustis_stercorihominis	risk_group	hts-pwid	0.4197710522701636	0.669355863559864	0.49200775576617367	0.7836473425775611	-3.0760532828457112	-3.040236229513855	NA	-0.9509527375944877	5.017163892229316	-0.16829152026677469	-5.705323016612799	3.2775273885409892	0.3987539794633575	-3.713716331823102
Eubacteriaceae_bacterium_CHKCI005	risk_group	hts-pwid	0.40306573983443633	0.6493935401514479	0.45840657132966095	0.7516248728397544	-3.0575951840127544	-3.0123790653710376	NA	-1.082548894844237	5.0004627302100015	-0.18873506344791374	-5.111375727116383	2.677248228697536	0.4112150274125067	-3.8849958340616872
Eubacterium_callanderi	risk_group	hts-pwid	0.6319279195673391	0.8395341594031102	0.5527932628515216	0.8273111689159566	-2.936217770750705	-2.9368599708941456	NA	0.050101895422020704	8.314532191987123	0.005080025543305684	-4.02578246878947	8.430420570732162	0.4968750025432222	-2.911600328931149
Eubacterium_dolichum_CAG_375	risk_group	hts-pwid	0.4088139973931731	0.661927582543772	0.44786063385725844	0.7674051574235291	-3.0770019737424317	-3.034860471795966	NA	-0.548282221763019	4.858776312424297	-0.09358457124274527	-5.769051767771693	3.7005631636050325	0.44859817285573755	-3.7373788435250823
Eubacterium_eligens	risk_group	hts-pwid	0.2690509676709945	0.5930184044451164	0.33294533862780223	0.7318278262425648	10.39234746489878	10.127282286642885	NA	1.7399561252139506	14.671231710663527	0.19834262820102422	-5.62389042335979	11.369762957703328	0.3613708379616135	12.841922792614675
Eubacterium_hallii	risk_group	hts-pwid	0.732943549823802	0.8925596767290088	0.34076520109890174	0.7401755611014617	14.432643905435034	14.332165076226014	NA	0.9174184130796919	15.551327681013717	0.07761236634223585	-14.835757334213277	14.20047971416781	0.3593751242704127	15.442692827696357
Eubacterium_limosum	risk_group	hts-pwid	0.2005847379277539	0.4514472842406083	0.4200898997477019	0.7234175146629015	-2.833849845972086	-2.787971007635404	NA	-1.044188225820335	5.748949209394995	-0.15768124164128378	-8.173607544213736	2.1506738946861006	0.4080997653952832	-3.838568786384796
Eubacterium_ramulus	risk_group	hts-pwid	0.29362119166891104	0.6141580056612459	0.25232606931751883	0.6786780211313703	9.455147884824274	9.059947522275877	NA	2.2013476062752417	14.717836592926272	0.2234674497818726	-6.4534818509457486	9.533967150217004	0.3457945303441507	12.710570604362882
Eubacterium_sp_An11	risk_group	hts-pwid	0.45491433848134843	0.6922418969356035	0.491449753795106	0.7744783175717823	-3.1475095334907426	-3.107506827343805	NA	-0.9250537540251553	4.625193392555953	-0.1475115774133024	-6.034749967847391	2.992888388538149	0.4205608135726871	-3.7795553846202186
Eubacterium_sp_CAG_180	risk_group	hts-pwid	0.34653871124448676	0.6668617844673039	0.30690619544762826	0.69675391147166	0.11600065627079914	0.4187153558964827	NA	-2.7678591208457295	16.588225193811247	-0.2163366842334428	-7.5143693275823	4.3770726070296755	0.38317767002739045	-3.0426858811473743
Eubacterium_sp_CAG_251	risk_group	hts-pwid	0.11896126755678982	0.3561215197398218	0.36018840207289665	0.7100055173449744	-2.765520717821307	-2.6987866206046736	NA	-1.7005774506416014	5.355953249532826	-0.23886802495326026	-6.925011865528443	2.1847092815294333	0.3676013612556208	-3.9789341026914595
Eubacterium_sp_CAG_274	risk_group	hts-pwid	0.7079499674831362	0.8730962309193314	0.6150561840657711	0.8580601181135944	-2.9815707259160344	-2.9773245477809436	NA	0.20844864313962574	8.184919135256171	0.0279106661737622	-4.358898651254404	7.345755458461896	0.4828660574868595	-3.1230466614251355
Eubacterium_sp_CAG_38	risk_group	hts-pwid	0.841418106510831	0.938136226491998	0.739572280946308	0.9182268183927607	-0.9263422532747025	-0.8885544909424645	NA	0.23858557090087196	13.883013091768873	0.019788747828538095	-5.151266063633767	4.79422287306591	0.4828660574868595	-1.827170476487053
Eubacterium_sp_OM08_24	risk_group	hts-pwid	0.40212689375839566	0.6586082357547687	0.42847083893314664	0.7544500347380008	-3.2220300808034743	-3.1751840020678177	NA	-0.9684649574774227	4.940205634237321	-0.16110211274520284	-3.678805023533969	2.9240334758238093	0.4143302894483368	-3.937707995885173
Eubacterium_ventriosum	risk_group	hts-pwid	0.27983341296723974	0.5974283643070951	0.3073586667918696	0.6972038163753657	-2.326491438006162	-2.3907803959968454	NA	5.622573663439454	12.7845001393748	0.4693316134252874	-2.975932786829406	7.579848266213895	0.35202505327906336	7.810173892165777
Anaerostipes_caccae	risk_group	hts-pwid	0.26478401306101707	0.5291552705865044	0.4239629992416763	0.7402464935804377	-2.981394853693473	-2.937725267622948	NA	-1.116150760796934	5.098602944637708	-0.17606350102642904	-7.913014424309639	2.6746906596916524	0.37187511159579656	-3.9270562276804704
Anaerostipes_hadrus	risk_group	hts-pwid	3.36282618115879e-5	6.9869569035213e-4	0.29859108550287466	0.7154924819093681	13.942354369706285	13.859280629320919	NA	1.783300461515843	4.4683706188332115	0.2457644653960253	-2.576167112092817	17.699603150026746	0.34687513750980387	15.72043664081137
Anaerotignum_lactatifermentans	risk_group	hts-pwid	0.6847770721566675	0.860801266578981	0.5587906621951361	0.8255954869282393	-2.8521602842749267	-2.8405150186191666	NA	0.10862328898600282	9.89457533093047	0.007846548292441288	-4.086044006358248	7.6702198614542105	0.4906250076320515	-3.1312933793544353
Blautia_coccoides	risk_group	hts-pwid	0.1734778501459474	0.4160982261885019	0.40257721256754747	0.7277719197153193	-2.8399410061103545	-2.7752732948523278	NA	-1.0954977828479642	5.316600801526445	-0.1465535545615157	-6.539665458410378	3.0905194489407872	0.4062500790735886	-4.000263041915311
Blautia_hansenii	risk_group	hts-pwid	0.20161601896482	0.4442723153704464	0.400472886001205	0.7180657634284066	-2.9207848151453835	-2.8680175835604036	NA	-1.471459321153107	5.095180957537005	-0.22064085860746857	-8.947697115728042	3.036916964534517	0.38125010241548407	-3.8717065880036596
Blautia_hydrogenotrophica	risk_group	hts-pwid	0.7744352537814138	0.9092125337916499	0.5991279523911752	0.846322837923402	-2.5223231500275034	-2.492625741644323	NA	-0.25240406769560586	10.606838708645014	-0.019929671237456842	-5.831602768964733	5.273593533601552	0.48909658203092066	-3.009275742344908
Blautia_obeum	risk_group	hts-pwid	0.5521301208326295	0.8005042170643083	0.13648944704258958	0.5805272555649756	13.27698510966572	13.051031127330535	NA	1.7709089393418322	15.34967367578366	0.17148209461571365	-5.275882457183975	9.713302734770501	0.2928350932300312	15.334644610076122
Blautia_producta	risk_group	hts-pwid	0.5850086687736956	0.8064314093921215	0.525121040411848	0.8077240163048321	-2.694771883066478	-2.7313670153710152	NA	1.509484843695704	9.639804731150278	0.13808868289030593	-3.460290258293783	7.2733265910833556	0.42990659987959345	-1.603438857829163
Blautia_sp_An249	risk_group	hts-pwid	0.3272336309330541	0.598830644121873	0.3712597354339349	0.7084231322308018	-3.044118740306322	-3.0059240637924116	NA	-1.393856044485796	4.791752158721032	-0.2227661540704178	-5.871131396115858	2.627837614494824	0.3738318846766391	-3.994821588963667
Blautia_sp_CAG_257	risk_group	hts-pwid	0.835308780784395	0.9343868090931639	0.7015286809467112	0.8999641238666979	-1.5799355825600454	-1.5738548977108682	NA	-0.09486750316284098	13.205613195540774	-0.008538594032322551	-5.091667609384027	4.509053698012534	0.49532710658321233	-1.6927904419599038
Blautia_sp_N6H1_15	risk_group	hts-pwid	0.46604207381681373	0.7047408593049498	0.4951030895787203	0.7855475299524965	-3.166890723272525	-3.137603008674681	NA	-0.8004893715998804	4.529459956985434	-0.154751737141687	-6.1048459439739	2.311753526354056	0.4049845033974679	-3.79828703241855
Blautia_wexlerae	risk_group	hts-pwid	0.23834634267984178	0.5747089990318844	0.950514632669317	0.9826173871253179	13.400377579786241	13.4164714102832	NA	-0.10328041085333517	6.502063627631744	-0.00788296640203251	-3.1013367207311484	7.214659379892783	0.4937500050870404	13.230439976687535
Ruminococcus_gnavus	risk_group	hts-pwid	0.87549971912353	0.9505345646090353	0.8576533719382657	0.9586506974126752	5.703831564514955	5.934074897170808	NA	0.2617391953144761	12.482249640206085	0.020277911033492278	-5.066012609716266	5.761147930573177	0.4906250076320515	5.414952233541719
Ruminococcus_torques	risk_group	hts-pwid	0.5170890689170065	0.7792615776776077	0.8064167623866627	0.9425256627107896	14.029329065295325	13.903266412166138	NA	0.4435531305336591	17.089378646101256	0.03300672509455501	-8.4440268261329	13.602923550076138	0.4610592217162048	14.89070210437822
Butyrivibrio_sp_CAG_318	risk_group	hts-pwid	0.4301697370919667	0.6637214455210788	0.4315266711348905	0.730394924168788	-3.2094890005724537	-3.170068359027143	NA	-0.9767214009336858	4.759028602963122	-0.17968770583373392	-5.180434588470316	3.2779475768449626	0.38750009643436345	-4.0682361994266945
Coprococcus_catus	risk_group	hts-pwid	0.40586462437055465	0.7070969314284316	0.31329749218848724	0.7232047990965579	12.033779088140378	11.990995663280543	NA	1.3276037431011467	15.028618953373543	0.10892218826752255	-4.421265462457794	15.248570309819883	0.3800624082159602	13.968819950325258
Coprococcus_comes	risk_group	hts-pwid	0.6987366829095109	0.8772159970977448	0.9137470645585271	0.9750839743717472	14.386982667324967	14.35240587342783	NA	0.01690980224762395	15.983577133613476	0.001636475315309746	-9.523969523162027	12.050051278401899	0.4968750025432222	15.005152584468114
Coprococcus_eutactus	risk_group	hts-pwid	0.6751771330747017	0.8599492820412943	0.5793296610374962	0.843773931355855	-2.8137601376110073	-2.7994038456311596	NA	-0.07119598203161992	8.466166158564347	-0.0029078734402541305	-4.293217585505785	10.448894698524686	0.498442368860973	-3.132116188466796
Dorea_formicigenerans	risk_group	hts-pwid	0.8942961848693736	0.9593566760205192	0.5857708334227064	0.8646794924578926	14.242584458063806	14.26039893658759	NA	-0.5477663678242166	15.485196749856978	-0.058053946547159924	-11.100683895267297	13.147186452744258	0.440625049010451	13.86925177581061
Dorea_longicatena	risk_group	hts-pwid	0.8041439498458443	0.9232176314326846	0.7578359058066837	0.9273921446321924	15.966624409451253	15.939916111476414	NA	0.28692469539404186	17.42152481303163	0.01881752422668838	-15.044899621337601	13.99161697575056	0.45312503848508695	16.205840876347153
Dorea_sp_CAG_317	risk_group	hts-pwid	0.6761341564874115	0.8589821450697026	0.6014492309671658	0.8491307266876907	-2.8764601978745805	-2.8607690446086753	NA	-0.14813833639013296	8.985651881024195	-0.013896237247301569	-5.1665373416322025	7.797835010867423	0.49532710658321233	-3.1079959787323688
Eisenbergiella_massiliensis	risk_group	hts-pwid	0.336177977723375	0.6459212689747916	0.40516099229953606	0.7416805985957569	-2.885555925101304	-2.9158662747081348	NA	2.2397290465311954	11.96380705697035	0.21334699755403091	-3.9505081804020095	8.248628639400204	0.3862929318653382	-1.8233738049128103
Eisenbergiella_tayi	risk_group	hts-pwid	0.6994238713881922	0.8724407962613567	0.687433266394015	0.8965963301062684	-1.967579958650683	-1.9616939026988316	NA	0.044626136971158914	13.2210072166684	0.0035711086759913505	-6.3865914530545025	5.30932681247635	0.49532710658321233	-2.0674399683856297
Fusicatenibacter_saccharivorans	risk_group	hts-pwid	0.8792711765006604	0.9540230664267106	0.46184482105054986	0.8062299857275137	14.762400308126201	14.670987733496291	NA	1.0225250258852583	15.190178407263705	0.07086215220938877	-9.254916331362933	10.531573224284513	0.4000000847707263	15.79135695597651
Clostridium_aldenense	risk_group	hts-pwid	0.12187947941854728	0.34380716572795295	0.4075631285017315	0.719381143023185	-2.7403587935900244	-2.665759118977382	NA	-1.5662182042785133	5.833710469796692	-0.21862989200731733	-7.254972983720207	3.174721009439577	0.37694714643203736	-3.756351848749608
Clostridium_asparagiforme	risk_group	hts-pwid	0.45894502183959857	0.7363769645389788	0.5308761676865807	0.8141195639747678	-2.579010232122961	-2.5939490732241257	NA	1.4494583625522637	12.550841447839952	0.13300517773090428	-3.7828516810335304	7.243801158418588	0.4205608135726871	-2.0053990658381053
Clostridium_bolteae	risk_group	hts-pwid	0.8565256231568245	0.9448177854983193	0.8157299755421983	0.9462556155049345	6.801813449120035	7.051175065373896	NA	-0.7835246808403564	12.875024983808599	-0.06793445466485193	-5.080574777014997	4.26039880307431	0.46417448395161015	6.586488177905052
Clostridium_citroniae	risk_group	hts-pwid	0.16790762098892814	0.46943973278121703	0.1472048040847246	0.5817848089605001	-1.3034545264207722	-1.4682268309485984	NA	7.077951243841202	11.219408129264785	0.6212404216658222	-2.823841229150491	7.992222868464684	0.2781252248342654	9.194713768009873
Clostridium_clostridioforme	risk_group	hts-pwid	0.6603630882568172	0.8555134606258489	0.6233182215440227	0.8633984820788939	-2.023022529469671	-2.040033925848995	NA	1.5267355265455134	15.085110776144457	0.09268172203923077	-3.7785495579832102	8.23716782694432	0.44236764848313237	-1.5916749844941567
Clostridium_lavalense	risk_group	hts-pwid	0.1850890772361899	0.5023324596371336	0.14762170555018866	0.5585704000572137	-2.2547518934676614	-2.341649595782874	NA	7.904113579725496	12.543056042283084	0.6564937347910786	-2.6015716187286717	7.924070980719884	0.29062520661997626	8.993426497509464
Clostridium_saccharolyticum	risk_group	hts-pwid	0.8403131717168713	0.9365130794735744	0.6308123714148653	0.8613772996386219	-2.035183553240703	-1.9854105935277637	NA	-0.6670559628232287	13.038141136675687	-0.049785061652310295	-5.7988850362916615	5.109839682480957	0.45937503328029633	-3.042437826941656
Clostridium_scindens	risk_group	hts-pwid	0.7668051937806634	0.9032821851673083	0.5885639152480111	0.847409416948436	-2.7004861345389415	-2.686187261563582	NA	-0.4318884129424667	10.45336493664417	-0.03676150110011629	-4.4865091735600355	3.7637175642971603	0.4704050084424028	-3.0322039613770677
Clostridium_symbiosum	risk_group	hts-pwid	0.6194794961897955	0.8315827613181963	0.6111709847865007	0.8559072392961004	-2.1331554461047233	-2.151329496148284	NA	1.43907962599466	12.843250975887122	0.10532644085632667	-4.354501514719891	8.167632042861975	0.43437505434169077	-1.4964838218670184
Lachnoclostridium_sp_An118	risk_group	hts-pwid	0.25880532842194837	0.5185471225308308	0.4242744385443902	0.7434926314699585	-2.946183549340777	-2.888059052340939	NA	-1.0118160881000051	4.987197794931571	-0.160986701288778	-7.900646595478398	3.3548231990415065	0.3937500905552728	-3.7768796573878642
Lachnoclostridium_sp_An131	risk_group	hts-pwid	0.7375591789598339	0.8902565059821187	0.6215792500247039	0.8587189802127623	-2.6239251440554767	-2.599950446303531	NA	0.021437863770440657	9.299834632063193	0.004485578230798525	-4.402752511000327	4.51013754621149	0.498442368860973	-3.0213846485627887
Lachnoclostridium_sp_An138	risk_group	hts-pwid	0.10440987587487094	0.32522252867798157	0.310582737527171	0.6714040889410701	-2.571576169569946	-2.4984899423669216	NA	-1.9101335856123107	6.193711451962145	-0.2515210735015603	-7.855945679024086	2.5688203993710066	0.35000013414260883	-3.864975250398855
Eubacterium_rectale	risk_group	hts-pwid	0.2124395303952129	0.5487733912724024	0.09268246224979859	0.518862934831597	14.275747882012944	14.37238312263511	NA	-4.3346892036705365	17.350006556086058	-0.34978702460409544	-7.374468706760189	3.6923111558025785	0.29595035376114387	-1.589485957546037
Lachnospira_pectinoschiza	risk_group	hts-pwid	0.5232175878366778	0.7785395450985121	0.581390732418074	0.8505042202363738	-0.5011601166880553	-0.5775052578565099	NA	2.258102896224071	16.190544298857453	0.14328237470855615	-4.247772037724304	8.887785820436527	0.4174455515019872	11.340796544774939
Roseburia_faecis	risk_group	hts-pwid	0.7666066535252262	0.9079286500255247	0.8198960013454587	0.9494672420228	14.817282547206517	14.745468063990472	NA	0.5401832972567426	16.008485988044562	0.05002704406673347	-7.408614569212699	7.8572057621125255	0.4610592217162048	15.782989365994995
Roseburia_hominis	risk_group	hts-pwid	0.3142585725288784	0.6293314334560645	0.21231297248032652	0.6488410714092601	9.805328061218265	8.82404912153174	NA	2.8756943348234714	14.972339231508805	0.26737908911950437	-3.602034030791601	14.859556921672956	0.31250017755590825	13.47220566795251
Roseburia_intestinalis	risk_group	hts-pwid	0.7727236409109639	0.9110964000825217	0.6976852270872954	0.9058127681924901	10.803975868621388	10.89501848788111	NA	-0.6783231039672888	15.915218321999404	-0.05798306691192139	-5.2315361121364905	3.618999786327957	0.4656250281072	8.776841173301044
Roseburia_inulinivorans	risk_group	hts-pwid	0.522093564138492	0.780799607408528	0.838027751837134	0.9525336307756689	10.711215880876548	10.53725772405399	NA	0.3271546403837631	14.631111852966137	0.03377077690010101	-7.860388362406722	8.46506037199551	0.45794395948828504	12.857808807067745
Roseburia_sp_CAG_182	risk_group	hts-pwid	0.4175271832405084	0.6674827191702125	0.46151214789961265	0.7707269031620498	-3.166810228849066	-3.13250837271924	NA	-0.9180325181021196	4.625663801548091	-0.16467070423581487	-6.239699160289183	3.0188623601733684	0.3956387175287558	-3.7111735370960766
Roseburia_sp_CAG_309	risk_group	hts-pwid	0.689522474502867	0.8615485343691639	0.6194125189264963	0.8621035798411805	-2.939297446214793	-2.9314611222759357	NA	0.12952471642040564	7.296359897705841	0.014174447214740028	-3.841225645625182	6.291090046734739	0.48437501272804356	-3.1876683876895804
Roseburia_sp_CAG_471	risk_group	hts-pwid	0.16053073476571522	0.47660032521629164	0.19402284877792175	0.6026802525970172	0.1185768950779078	0.4846846750015228	NA	-2.9863432932341585	8.996315622668291	-0.37662867191848676	-5.686193366011977	2.294203824884887	0.3271029625569993	-2.8846233151995957
Sellimonas_intestinalis	risk_group	hts-pwid	0.3680938650201173	0.6785282575642951	0.3750675334420631	0.7466873608787896	-1.7472875628225903	-1.8206302256668145	NA	4.025344307143652	14.903524030699145	0.33580032496540246	-4.2743367534315055	7.343042274470002	0.36875011471570956	8.0033637829964
Tyzzerella_nexilis	risk_group	hts-pwid	0.3621288730283138	0.6246422384175391	0.42725703804782983	0.7404539197046297	-3.0260032748433225	-2.9765670376133126	NA	-1.4742234099551403	4.641576746247875	-0.234672988640731	-6.082438032922482	2.5928184325867942	0.36875011471570956	-3.9600868143731454
Oscillibacter_sp_57_20	risk_group	hts-pwid	0.5818774841239481	0.8195666917811357	0.5128138327055793	0.8226673131871608	9.432105661396129	9.474822829915652	NA	-1.473974941091658	14.969063798211224	-0.12140161317468409	-4.8248991962708265	4.68015724933917	0.3956387175287558	-1.6703870166486805
Oscillibacter_sp_CAG_241	risk_group	hts-pwid	0.589632504986096	0.822665552289554	0.3871386710488561	0.7548015842112011	0.9394874480578395	1.1357845421717219	NA	-2.0343581998201614	15.248949336371933	-0.15731087536209692	-6.245233745685576	4.755950856790161	0.3862929318653382	-1.90613101348851
Clostridioides_difficile	risk_group	hts-pwid	0.3349170123742435	0.5971660943841501	0.42911216165590993	0.7506575860324906	-3.1730574196432872	-3.138684101149824	NA	-0.8980061903309586	4.447596388112977	-0.15203806721291774	-7.776339149825767	2.761141245039314	0.4205608135726871	-4.039334035499957
Intestinibacter_bartlettii	risk_group	hts-pwid	0.6806128884912072	0.8656152512105519	0.49137504138831695	0.816705709751355	1.8237818602197589	1.4790700920736928	NA	1.7281257359327329	14.921254028146532	0.13475648258659023	-9.962932824257404	11.197352737060609	0.3937500905552728	12.258683534967759
Peptostreptococcus_anaerobius	risk_group	hts-pwid	0.36776680502355125	0.6257620904366704	0.42702671501276623	0.7396422631244413	-3.043957839662392	-2.9839584721063677	NA	-1.0732481071794524	4.914657205876308	-0.2020172525067918	-5.5039729912418025	2.407360367351349	0.3987539794633575	-3.954404737844463
Peptostreptococcus_stomatis	risk_group	hts-pwid	0.44377119887243527	0.6854908226431476	0.46741524791492123	0.7660509798644214	-3.0934492391877395	-3.0493301620131454	NA	-0.8930241078255889	4.695613652005363	-0.1796391825663784	-5.306704910017038	3.4090815642929995	0.37812510544674816	-3.8831478880751558
