otu	cat_var	comparison	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.high	rab.win.low	diff.btw	diff.win	effect	effect.low	effect.high	overlap	rab.win.mid
Eisenbergiella_massiliensis	CD4after_48	high-mid	0.270201165127404	0.5652277461167882	0.3908909318031859	0.7164024475606322	-2.8276158961532474	-3.4214215051116774	NA	0.7312380949438797	4.733415678537122	0.12652421279653941	-3.1705120063162084	5.273166578597434	0.4218750072410344	-2.752847520084927
Eisenbergiella_tayi	CD4after_48	high-mid	0.7258323506858588	0.8863949817089859	0.5866200645400212	0.8393032313342111	-2.585385298358778	-2.863357438302989	NA	0.2585477221370436	7.253869813632393	0.03270940628181372	-5.265651446430187	5.875866089966651	0.4812500016978077	-2.5343119715355815
Fusicatenibacter_saccharivorans	CD4after_48	high-mid	0.6038981457087177	0.8405853189201079	0.8303492127625507	0.9437629104734674	15.626784804228308	15.714897299696744	NA	0.003564219468975338	3.7437591463455364	2.4997072903500844e-4	-9.399116758169288	8.50794105171557	0.49947970868378505	15.612731496287449
Clostridium_aldenense	CD4after_48	high-mid	0.15908295319603005	0.477176928672777	0.4203770909100441	0.7336619222605126	-2.6137834157085678	-3.1104410981206616	NA	1.0015793600289715	6.858200786168126	0.12195021176428246	-2.9963633691158513	6.390457169904865	0.42663892455929286	-2.5437487656848496
Clostridium_asparagiforme	CD4after_48	high-mid	0.6820450735359649	0.8619371328538487	0.562644935745337	0.8180440549843201	-2.6267325667660284	-2.6680414065682587	NA	0.01334556792462216	7.710082210384599	9.062973519977789e-4	-5.2231363253746474	4.700329771075256	0.49947970868378505	-2.6212247641711013
Clostridium_bolteae	CD4after_48	high-mid	0.7035957828966559	0.8799687912909957	0.6419300128800111	0.8712231859213266	-0.8442735288750391	0.44993728542189615	NA	-0.6787966271246137	13.461761920496963	-0.04588639494168746	-4.830129051554027	3.739754981713612	0.47083333597965865	-0.9380231837092996
Clostridium_citroniae	CD4after_48	high-mid	0.7089870363967259	0.8803260247051647	0.654493642843601	0.8741710062609628	-1.6320564607449715	-1.504468125518681	NA	0.11453166136558579	11.613954235437445	0.009222237090991282	-3.7693766136409987	4.031022053824085	0.4947916671376681	-1.641604664903804
Clostridium_clostridioforme	CD4after_48	high-mid	0.3906042201722832	0.7039991035154726	0.5582543173004633	0.8284382560453017	-2.161750742962008	-2.291325287313926	NA	0.5818499493298273	9.945966115837969	0.062073063763758964	-3.5708605744761854	7.529494798695609	0.4661810644600354	-2.126794541533929
Clostridium_lavalense	CD4after_48	high-mid	0.36561966783739597	0.6796153343538823	0.4165117236575802	0.7393348184512917	-2.03684606745108	-2.6440258409696007	NA	0.8952565192272743	9.574204876491642	0.10264379406229343	-4.295220062335243	6.437107061690127	0.4322916729033846	-1.9413716135089683
Clostridium_saccharolyticum	CD4after_48	high-mid	0.7354990236325382	0.8918912028959551	0.5960659454415992	0.8429392412454269	-2.2194056561962956	-2.4121764265203804	NA	0.29882309785756256	8.991748007935733	0.025405663320880185	-5.076692187818982	4.35380176160706	0.48333333484205	-2.190643265508914
Clostridium_scindens	CD4after_48	high-mid	0.7455734122468449	0.8947586355586685	0.5565181447388737	0.824256903698779	-2.522855605274753	-2.8577109308965856	NA	0.43172650866955564	7.9456997079299665	0.043541219357444816	-5.1961759901024225	6.185345184260495	0.4697916694081841	-2.4638222855759313
Clostridium_symbiosum	CD4after_48	high-mid	0.4805181256478184	0.7585512791354391	0.4355815099011441	0.7591549033358327	-2.113857381224971	-1.2489269851224076	NA	-0.8748858756300883	10.615383140042152	-0.08808264944513916	-6.305602014412617	4.188286537559527	0.45208333770623516	-2.2307046712025738
Lachnoclostridium_sp_An118	CD4after_48	high-mid	0.20669747329928564	0.5041603268959061	0.37107645697704905	0.706626651549445	-2.7826809263179513	-3.3861961321922784	NA	0.7938885613615465	5.15709132145793	0.11850615137459021	-2.778462130856508	6.034879227814643	0.41623309830762756	-2.706191827644888
Lachnoclostridium_sp_An131	CD4after_48	high-mid	0.17264107942428691	0.5103409436969643	0.31223437686734967	0.659231074446902	-2.5910473480067466	-1.863044588901401	NA	-1.2776397627667553	9.129463195095063	-0.13768616112799997	-8.002153824828982	2.956180542480959	0.40998960256679595	-2.6868715259512186
Lachnoclostridium_sp_An138	CD4after_48	high-mid	0.33803317997458593	0.6501651794226825	0.4803225709959422	0.7632837400396602	-2.7827554998455906	-2.3622647746687413	NA	-0.728018888255832	7.445649773995534	-0.0887765385451251	-6.591935239413805	4.303515377541759	0.4437500051514593	-2.822472636221546
Eubacterium_rectale	CD4after_48	high-mid	0.46816354400020355	0.7676760486847168	0.8527464328299587	0.9504944037850465	16.600432632168623	15.438566316479537	NA	0.26633819398590575	11.764051485152219	0.022537932961922406	-7.966780090505804	7.805553233750959	0.48541666798644956	16.79143798442559
Lachnospira_pectinoschiza	CD4after_48	high-mid	0.13279921521264085	0.4869352252343243	0.15048630917464334	0.5560284793124203	-0.32192157802994714	-1.9453123318850718	NA	2.712605166040724	15.440519822129419	0.19092157095183382	-4.169996153192714	9.460369848698642	0.37148804571508387	0.0592699219858126
Roseburia_faecis	CD4after_48	high-mid	0.6728727489732054	0.8683202658955516	0.9227770334542461	0.9731368191457584	14.455268945972641	14.081949066726764	NA	-0.034316755135110455	15.59673183922392	-0.0030924913279554104	-6.275609491332389	6.696951904891551	0.4979166668550499	14.483328580535481
Roseburia_hominis	CD4after_48	high-mid	0.7522532765614469	0.9017849283940118	0.751285278362636	0.9175550504774368	11.446976730894459	9.821545829621229	NA	0.42088695525557096	14.412655512721301	0.032104976112995086	-6.036625760028379	7.149496502899396	0.47138397761664796	11.483887368005528
Roseburia_intestinalis	CD4after_48	high-mid	0.6973150394377228	0.8783402878910705	0.5697538100246972	0.8507506573026953	11.348941479384331	12.1754712309891	NA	-0.46914371928756626	15.671495981487467	-0.028802022450196203	-5.715111774961683	5.203909191143285	0.4739583356944891	11.089139239402407
Roseburia_inulinivorans	CD4after_48	high-mid	0.2492639082984643	0.61034242877287	0.2908378178076379	0.7203671582769534	13.017855155066762	13.708371274013189	NA	-1.1157311279218343	12.319211503181268	-0.09187786524012029	-7.1688504076561115	5.028212510350805	0.42767950718552666	12.712185622296804
Roseburia_sp_CAG_182	CD4after_48	high-mid	0.36929620849919237	0.6519478976329187	0.43112633471211753	0.7338116251226912	-2.8941463720621172	-3.4982069979979435	NA	0.7698736607900525	4.656348512444154	0.14004114967164993	-3.263762226411127	5.112110432296056	0.4287200898119429	-2.801505590879284
Roseburia_sp_CAG_309	CD4after_48	high-mid	0.5737461482371123	0.8002397244874171	0.4658572460185986	0.7633616080926159	-2.7011583543940816	-3.1747002871106673	NA	0.5843861757325417	5.658119335436915	0.07906920116912175	-3.9070388355131347	5.402885813609274	0.45473465552302755	-2.617181248131054
Roseburia_sp_CAG_471	CD4after_48	high-mid	0.6680773740570694	0.8675441699441376	0.5241111160847952	0.8303112254882753	6.411107504914621	5.021998651008466	NA	1.4654392892886152	11.598760373527423	0.10607190806604255	-3.613969982136837	4.202794727656961	0.45416667084614676	7.143564073787912
Sellimonas_intestinalis	CD4after_48	high-mid	0.15270473530235942	0.5011813517570057	0.24377902197013485	0.6238237658905824	-2.4472310463625675	-1.4534874771370987	NA	-1.690899081000497	11.230720940308458	-0.16073444551023497	-7.683346237894832	3.3233578859706587	0.3922996980162885	-2.5640417950110876
Tyzzerella_nexilis	CD4after_48	high-mid	0.2987007701775693	0.6284091796888203	0.43525188512979257	0.7404051842737225	-2.7295596869695107	-2.232708575608882	NA	-0.8439799453283374	7.3950611768315735	-0.09582333203819557	-7.393799147853821	4.086270135364243	0.4395833388773	-2.792478260780621
Oscillibacter_sp_57_20	CD4after_48	high-mid	0.0705468417902647	0.3988100939767737	0.04647918089979482	0.4174120484099857	11.110985831748373	-1.5234902584098027	NA	2.9279951791488052	14.717106393894314	0.22398195335885906	-4.194760244697286	11.72523833613818	0.3246618286539116	11.51214092052024
Oscillibacter_sp_CAG_241	CD4after_48	high-mid	0.041881082211575056	0.32886188122244087	0.0419711204918907	0.395989889827591	1.4368300569334629	-2.2393153876919207	NA	3.9195066843510666	14.478771724634136	0.34057263489464484	-3.5999790382198205	7.118081196477451	0.3246618286539116	7.882680075274276
Clostridioides_difficile	CD4after_48	high-mid	0.34868158730871845	0.6429457532843982	0.4762456374758966	0.7661691743526442	-2.9600181596760375	-3.3774869330971473	NA	0.6101115136749389	4.755533126121724	0.09136375778136827	-3.8907344767471175	5.808025628324599	0.4416666720140921	-2.8964890467689273
Intestinibacter_bartlettii	CD4after_48	high-mid	0.2300413871024303	0.5776521257172875	0.16385467271378434	0.5833346061160917	0.23344036018128378	12.236016567669617	NA	-1.9371420197028106	14.317878333034743	-0.14550836505211867	-9.359226202049545	4.2569684996419035	0.38854167727199673	-0.1880600540109878
Peptostreptococcus_anaerobius	CD4after_48	high-mid	0.22367062907994106	0.5292002540050513	0.39774963095677957	0.7213965140823908	-2.78004449502585	-3.356523634472447	NA	0.8631872042361479	5.1328974672448275	0.12582648241057848	-3.038545760394877	5.46218480924945	0.42143601143095705	-2.661503561747251
Peptostreptococcus_stomatis	CD4after_48	high-mid	0.4708744590572527	0.7241039412315777	0.462192171285493	0.7638989421064021	-3.02593825566081	-3.4665253634796898	NA	0.47386403959652945	4.53790660413649	0.09397085654511765	-3.5239352240346005	4.200102499702451	0.4557752381531716	-2.965130470804846
Romboutsia_ilealis	CD4after_48	high-mid	0.5903612698538317	0.8160697326904359	0.6030004570906143	0.8498819383067114	-1.8093302899251515	-1.4768933779155216	NA	-0.46035807986399035	9.597034282672421	-0.05517148757282961	-4.67350639817757	4.058040133839233	0.4693028123537818	-1.8442781943429605
Agathobaculum_butyriciproducens	CD4after_48	high-mid	0.5040348570188375	0.7932617211554446	0.22776674391984628	0.6699348605451334	13.464882087111784	12.31012937818291	NA	0.9875033836710765	11.635709528456555	0.09091717672301297	-8.113211513151027	12.983503260777336	0.3989583428587611	13.535806552695384
Anaeromassilibacillus_sp_An250	CD4after_48	high-mid	0.7596252094735773	0.9049917010753222	0.6613186981259814	0.8770477215902475	-1.48942335036819	-1.4649860925682177	NA	0.1942803056721898	11.684478602522827	0.01435450752891091	-3.933006995254676	4.944123337382783	0.48803329972766873	-1.4967668388596636
Anaerotruncus_colihominis	CD4after_48	high-mid	0.05301699074028171	0.33390248697396785	0.02167819882849318	0.33875194599157327	-0.8077999068192323	10.467840700394273	NA	-3.7650295410312538	12.797378567585621	-0.3611493287215125	-9.526316363471913	4.065533752861471	0.2968750219974957	-1.1217892148209394
Anaerotruncus_sp_CAG_528	CD4after_48	high-mid	0.5580061468565832	0.7952510157480919	0.5163520347470681	0.7919452741724914	-2.946129987225998	-3.039776650232417	NA	-0.029248152141052586	5.19843356654339	-0.004786541054506197	-5.420604764595184	4.614139991708536	0.4953173781541002	-2.9362826559596833
Faecalibacterium_prausnitzii	CD4after_48	high-mid	0.6447062037060862	0.8570403079994153	0.6954460136733989	0.9001150430402176	17.836409587791174	17.552455478639132	NA	0.14726181763110802	4.137998815713184	0.014583709390148622	-13.270682582548268	10.318331595621945	0.4729166691228137	17.86570880355718
Flavonifractor_plautii	CD4after_48	high-mid	0.5627021136440562	0.8181570096794197	0.315188353638804	0.7355887560103213	12.412114270463142	13.836368724491116	NA	-1.1545250880588505	11.821859939793525	-0.10598336091440846	-7.826444288850122	6.614374800311607	0.4093750084728787	11.726024102399482
Flavonifractor_sp_An10	CD4after_48	high-mid	0.47522075875490144	0.7222678953230635	0.4985047249389051	0.770276219746335	-2.9727779585796377	-3.3879896550149304	NA	0.6128009092244326	4.652394334899965	0.11707886933346051	-3.9943184817487323	4.559955434184114	0.44432882922802874	-2.9186130057269484
Gemmiger_formicilis	CD4after_48	high-mid	0.8394082846494828	0.9353579285839082	0.3835570210221047	0.773699790678195	13.237223836194442	13.872855213022163	NA	-0.4277578210668098	5.4828527976803185	-0.051007488904628244	-8.555106572153532	9.39215650788063	0.43333333947060154	13.102354461635901
Harryflintia_acetispora	CD4after_48	high-mid	0.4543396502109371	0.7333197204595373	0.4190780196485046	0.7368586574144536	-2.5389399621095503	-3.177878800701629	NA	0.7970128842743414	6.696586639991521	0.10795948330366895	-3.9735027202586983	5.620455227612226	0.4287200898119429	-2.429817444314091
Pseudoflavonifractor_capillosus	CD4after_48	high-mid	0.4945629020348938	0.7412831200062777	0.4978641305108338	0.781011506252485	-2.9962876079553222	-3.380410301128574	NA	0.4974728171194318	4.556075599942567	0.09328331698380074	-3.4859467053084976	5.05176878717641	0.4474505771152231	-2.9348987845075243
Pseudoflavonifractor_sp_An184	CD4after_48	high-mid	0.6297362390556833	0.8358770372954889	0.5574320161281794	0.822541878674897	-2.52946572184724	-2.3500527222782104	NA	-0.4492681389107567	7.7644909145823915	-0.04654819702708063	-6.024599636592447	4.826254161190197	0.4734651428797863	-2.55528351533518
Clostridium_leptum	CD4after_48	high-mid	0.16397956354732135	0.5094681988252823	0.1242134247770729	0.5350849601235556	-0.010225185742037013	8.939866499375093	NA	-2.6365266717641127	12.932231484138196	-0.237180290442157	-5.922312689452831	4.2163275341958295	0.37252862832683814	-0.33173968647380114
Clostridium_methylpentosum	CD4after_48	high-mid	0.5139211162309035	0.7571916722046703	0.5173147475055184	0.7877334424322945	-2.925342688855963	-2.6811079631502714	NA	-0.4391295437036149	5.900751846703072	-0.07053159356911237	-5.536721339420669	3.6214416600563193	0.45729167055684	-2.955233008887914
Eubacterium_siraeum	CD4after_48	high-mid	0.05410227447189232	0.3549047148767657	0.0914110244891544	0.4767866283584489	-0.06945200147104735	-2.313903799673426	NA	3.3915951126782815	12.945967044018724	0.3121054454187968	-3.2176407378545475	7.736374746688115	0.35104168144772063	0.7715599951716143
Ruminococcaceae_bacterium_D16	CD4after_48	high-mid	0.012372332693471561	0.17811344781194696	0.021941930034842728	0.2790992018500589	-2.7060483060928604	0.4275777454387324	NA	-6.158104274802872	10.024690759678283	-0.6715321406508459	-10.00866128306251	1.9073423846169963	0.28229169095764545	-2.914945579072718
Ruminococcaceae_bacterium_D5	CD4after_48	high-mid	0.257974364417037	0.5701084420473131	0.43228778834060677	0.7476430526509971	-2.8285313600979762	-3.411483720784261	NA	0.8471528005655937	4.984701666302971	0.13462927700918362	-2.9899417769092427	5.384674615461285	0.4229166738064212	-2.7388260137812246
Ruminococcus_bicirculans	CD4after_48	high-mid	0.004823000476189566	0.1331732913809103	0.0343141624765884	0.36330217187625746	-0.37408023077471064	-2.46631249929049	NA	3.669341936244839	13.624026378880963	0.33787832778610827	-2.6270072066152528	8.00809583373587	0.32604168456263277	0.1975528620472229
Ruminococcus_bromii	CD4after_48	high-mid	0.24564775382953077	0.6042109376967987	0.3200877697360015	0.7285251352037447	11.407033113049614	13.000285340799422	NA	-1.3214118485107056	17.367684417589217	-0.09371027794115937	-7.154557458335694	4.1161712663973296	0.4281250066362429	9.468009129883225
Ruminococcus_callidus	CD4after_48	high-mid	0.0834448679134746	0.3844328033388369	0.20184794325733574	0.5640632002914628	-2.093929656547326	-3.108081952212455	NA	1.8061457710954354	8.344976432953196	0.20158628217862087	-3.2309615766760214	6.858806801676176	0.3666666796459604	-1.906873636260146
Ruminococcus_lactaris	CD4after_48	high-mid	0.009521288509261575	0.13198678404777295	0.16147121766377473	0.5349215930780239	-2.3774832103717696	-3.4377248680694326	NA	1.5173308814215662	6.423422692151364	0.18598549273751097	-2.9628154751725573	8.674319156769718	0.365244550052658	-2.196574821165582
Ruminococcus_obeum_CAG_39	CD4after_48	high-mid	0.3986759679906073	0.6752959597460041	0.4099260825892681	0.7254225025708586	-2.9548745156822225	-3.5086631147067937	NA	0.6766063160777698	4.598369532792441	0.11814559548417852	-3.458853841127283	5.066660001771563	0.43333333947060154	-2.8638083543657373
Ruminococcus_sp_CAG_330	CD4after_48	high-mid	0.681293752009847	0.8643896798051116	0.5455234068465796	0.811984955496243	-2.3787369705737724	-2.8328002250299367	NA	0.5604569167800726	9.345147970847313	0.05437621545731645	-5.944413289477162	6.230213662392986	0.4620187339361793	-2.3123946876044776
Ruminococcus_sp_CAG_403	CD4after_48	high-mid	0.4811742764373726	0.7302088492921842	0.4973443500055064	0.7784449375612968	-3.018247542416411	-3.4355694391459295	NA	0.3782394253185597	4.661898651780609	0.06694171535292251	-3.4580764791035565	4.577974486916759	0.4614583368391953	-2.965818074987448
Ruminococcus_sp_CAG_488	CD4after_48	high-mid	0.06547600186124816	0.32720737106385045	0.33114069714836686	0.6704026707167414	-2.6651564748422114	-3.4157362953113246	NA	1.22922783074843	5.213751741525909	0.15571587935724418	-2.794797701517116	7.279288492914141	0.40166494159233856	-2.5394835604069304
Ruminococcus_sp_CAG_563	CD4after_48	high-mid	0.38098883693320207	0.6557403887206888	0.39952760365415063	0.7087866397914673	-2.9085840231162514	-3.5660874789718555	NA	0.6936058540854386	4.720324685491931	0.12933436082502783	-3.3104512558508006	4.499173273935943	0.4281250066362429	-2.7991253524585495
Ruthenibacterium_lactatiformans	CD4after_48	high-mid	0.7253512369936765	0.8882958176804043	0.7887308902050433	0.9301987271399645	11.34551765925464	11.674038801836893	NA	-0.39654830487064174	13.177003073546949	-0.03351526835975163	-5.500999467834057	6.511370998784411	0.4697916694081841	11.304068696167185
Absiella_dolichum	CD4after_48	high-mid	0.7133223217321081	0.8806649213026695	0.5986215767468744	0.84320667515208	-2.6962534027951897	-2.905113359717932	NA	0.08244121499317814	6.751658664466303	0.009664498108259038	-5.361118513201005	4.789223443076474	0.4942767955217003	-2.6601650573539626
Catenibacterium_mitsuokai	CD4after_48	high-mid	0.2107740472170868	0.5811385951125256	0.10430618762884844	0.5215573730135501	15.711923225740296	-1.0438001356578237	NA	1.9620106334510385	19.734262894934325	0.12224813036972154	-7.311907335532989	9.354338813610106	0.3708333458480805	15.98392107592522
Coprobacillus_cateniformis	CD4after_48	high-mid	0.38919387166204616	0.6869206046593398	0.4969988433809427	0.7811536649381244	-2.693534814230441	-2.360799603884656	NA	-0.6217244501859236	8.122802237127418	-0.057810874839005	-6.656156339538452	4.636720762174387	0.44953174237399707	-2.735784423110063
Dielma_fastidiosa	CD4after_48	high-mid	0.4970002735968538	0.7600221472518273	0.45729965523962823	0.7553256279859011	-2.566023779256753	-3.133397197436894	NA	0.6970319636231626	6.296576699483964	0.08259311100282636	-5.376702823346877	5.465085565365748	0.4479166714278294	-2.4837404039915008
Clostridium_innocuum	CD4after_48	high-mid	0.2700688198482044	0.6232242760252225	0.2714777980848322	0.6812961520101338	-0.14825917309636694	10.741661169799372	NA	-2.1124184972364866	14.29725320967881	-0.169345300486427	-6.873606311670776	3.4045028041583265	0.3985431937311598	-0.48617239559763803
Clostridium_spiroforme	CD4after_48	high-mid	0.6661446592016397	0.8572271660254985	0.5742397489064194	0.831643533398061	-2.417172608111578	-2.3009890923583853	NA	-0.31759410776348673	11.562150110296265	-0.02647404229973693	-5.652852912762449	4.861684775538672	0.4812500016978077	-2.4316351934120064
Erysipelatoclostridium_ramosum	CD4after_48	high-mid	0.4914304705141978	0.7711257036798597	0.5390666900679352	0.8168742829786612	-1.626750712972683	-0.7061137290241408	NA	-0.4636046260097668	13.865836960553077	-0.039659434244125644	-5.8095861054677	4.713444081750353	0.4734651428797863	-1.7300950500369776
Faecalicoccus_pleomorphus	CD4after_48	high-mid	0.5595877958944777	0.7919397102311516	0.5679533708702211	0.826246822478067	-2.994562908452515	-3.153047212563676	NA	0.06220810000709953	4.948558902533808	0.013047057996310812	-3.784289178059798	3.8301782350414872	0.4911550476245911	-2.9811789370289947
Holdemanella_biformis	CD4after_48	high-mid	0.1880878132311339	0.559887913275324	0.1848597137533551	0.6166659893094979	13.09160154672883	-0.7254447187554334	NA	2.0766604865155998	17.018699831900193	0.13283993725950782	-5.704088216146906	8.416998152159616	0.3891779501627955	13.29749001447023
Holdemania_filiformis	CD4after_48	high-mid	0.269558793602377	0.572247802279338	0.376537546414425	0.7023882222364064	-2.814025097172788	-3.384795963972085	NA	0.8847629653526141	4.773882864650776	0.1562101128637396	-3.3684696174267295	5.816419599212941	0.4141519330597855	-2.6976616663029986
Massiliomicrobiota_timonensis	CD4after_48	high-mid	0.46235103010073	0.7452569391934579	0.5702544315250627	0.8268173294980613	-2.588335854237606	-2.493631995479392	NA	-0.34010709687113483	8.792071548590819	-0.037850955642884404	-7.764263700984729	4.364334890074624	0.46826222972245657	-2.6065054590606955
Solobacterium_moorei	CD4after_48	high-mid	0.5412064021946094	0.7830803244158052	0.5651348938808641	0.8271287078442352	-2.8139623623378913	-2.796233287516479	NA	-0.2648448860190076	6.222845169310061	-0.04242814114227709	-4.089095512843976	4.009291301799087	0.47916666855374324	-2.819084278931232
Turicibacter_sanguinis	CD4after_48	high-mid	0.5758627793172675	0.8087807937785169	0.5249226887528439	0.8052292448066327	-2.37554824583035	-2.732086805394653	NA	0.3231417917643853	7.857988922221443	0.03783500556869409	-4.24695669267706	5.130362699536642	0.4750000022662261	-2.3251021876011
Firmicutes_bacterium_CAG_110	CD4after_48	high-mid	0.08311335455709447	0.39763245489187815	0.14017185194456241	0.5175958867372498	-1.1659887423089934	-2.62173895829895	NA	1.869560361408432	11.175893233614769	0.17551276421419987	-3.296597306009219	6.350413315847929	0.3864583441582518	-0.9096393726688667
Firmicutes_bacterium_CAG_145	CD4after_48	high-mid	0.6425091766627137	0.8473361995583023	0.5305521998703453	0.8091264441818072	-2.394426769023921	-2.854483264108058	NA	0.5654208890387995	8.70911026550133	0.06240456546129032	-4.4928071499685185	6.152636048234229	0.45937500369782214	-2.314476524626306
Firmicutes_bacterium_CAG_170	CD4after_48	high-mid	0.006824322738763211	0.14847893966281392	0.07093632614454626	0.4238254218387572	-1.6851750740988223	-3.244692831404114	NA	2.872286795668444	10.789147152961698	0.30878752389119973	-2.989546709174177	9.265896631634204	0.3257024112434684	-1.3880030520113529
Firmicutes_bacterium_CAG_238	CD4after_48	high-mid	0.6187123226797298	0.8319723571946485	0.545638377963957	0.8144827391019615	-2.858315502085061	-3.071430625165519	NA	0.20998241129839634	5.355926398289842	0.039818312347190174	-4.155965421579215	4.904734747938614	0.4770833354098756	-2.816993216816858
Firmicutes_bacterium_CAG_424	CD4after_48	high-mid	0.22851896230715588	0.5750818804027087	0.38086063319230024	0.7099989101282704	-2.68315526999541	-2.0598911250254144	NA	-1.220042758895623	8.796870995191792	-0.12588954840207417	-7.479895381638567	4.102572531497232	0.4114583415986736	-2.7588929744419026
Firmicutes_bacterium_CAG_534	CD4after_48	high-mid	0.4198723142008655	0.6907634615332247	0.46384398142537314	0.7741766945473527	-2.891840280059622	-3.3467767218381663	NA	0.5654285075807639	4.668985612167056	0.09895593294132096	-3.341782518972543	5.48887378966488	0.45312500427613406	-2.819859414343071
Firmicutes_bacterium_CAG_791	CD4after_48	high-mid	0.7971179252785477	0.9192904143811667	0.6272448877158473	0.8636063701745803	-1.8253475832316841	-2.2325370490303342	NA	0.5904203964655856	15.46458813540646	0.037615140186482036	-5.8504472337747995	6.246492628536141	0.47083333597965865	-1.7662339588224434
Firmicutes_bacterium_CAG_83	CD4after_48	high-mid	0.44824034807596985	0.7508981709805042	0.28785120198580166	0.7088837507320717	10.706504621475347	10.553167466078863	NA	-1.4946547645285415	13.887742645199044	-0.11720713716509079	-7.722613018956812	4.8872029483307005	0.40270552421326183	10.80749809859066
Firmicutes_bacterium_CAG_94	CD4after_48	high-mid	0.41273764446599315	0.7185115768060281	0.4298105687294097	0.7497820109874676	-2.2025160964726496	-1.499148248541351	NA	-1.0272590683762157	11.354815887515272	-0.09453684779444901	-5.6603093965955615	4.720511615471316	0.4385416723091271	-2.2708266544785936
Firmicutes_bacterium_CAG_95	CD4after_48	high-mid	0.04248987158337779	0.30390898949604933	0.21637329451636125	0.5880287941729	-2.0999785551695744	-3.1249173150994274	NA	1.5237877927594656	7.91366730320101	0.17566797978257437	-3.048970718445541	7.094279387063548	0.38189387184891477	-1.918372086383604
Acidaminococcus_fermentans	CD4after_48	high-mid	0.02943755631062159	0.21855882952604758	0.2845577397791326	0.62081443272372006	-2.5808133849489554	-3.4289901079689837	NA	1.2220942713641527	5.991213408685235	0.14673559064858965	-2.4445670215004887	8.107165552395964	0.39542144587244354	-2.4517078008968554
Acidaminococcus_intestini	CD4after_48	high-mid	1.758392656753555e-4	0.01643181330951527	0.06188476902317878	0.401084763710251	-1.9690860489639963	-3.386964574450804	NA	2.3565253723867894	7.193712220792261	0.2728255387832677	-2.1193344926875795	9.336050573424735	0.3322916837536134	-1.6524204005752487
Phascolarctobacterium_faecium	CD4after_48	high-mid	0.19773988140537593	0.5431047475827948	0.2458588845226773	0.6308986103276395	-2.1285914795035	-0.5527318895871876	NA	-2.2888214093873547	11.115870372998769	-0.19503388409532046	-5.806022219253733	3.5330623690033387	0.39583334317969415	-2.262463762080376
Phascolarctobacterium_sp_CAG_266	CD4after_48	high-mid	0.44856279235448754	0.7295182914220442	0.511889811343373	0.8012613985218952	-2.841769610988022	-2.860138146121292	NA	-0.16270289970756835	6.073531605211656	-0.017018064107985828	-8.404752765239186	3.6642311480145424	0.48541666798644956	-2.8373656864309797
Phascolarctobacterium_succinatutens	CD4after_48	high-mid	0.7810058958973297	0.9143100421726466	0.7819857397648982	0.9258500889461849	0.834691441119789	11.456828415509033	NA	0.31268069654648567	17.708707934099042	0.023744128463099333	-6.088735786823886	5.563460422567411	0.48333333484205	0.6280203561913389
Megamonas_funiformis	CD4after_48	high-mid	0.4486265955667135	0.731972833494863	0.5335875859806615	0.8072528258240516	-2.9341348722001506	-2.7332544806277674	NA	-0.31172081833339504	5.849785793399663	-0.035024137519364326	-5.805142357464647	3.849147002043202	0.47658689077495725	-2.9613151438204977
Megamonas_hypermegale	CD4after_48	high-mid	0.2135595454607454	0.5450496045991587	0.38032653519546394	0.70598224388871	-2.9274933175337647	-2.4381585711688167	NA	-0.9314952837472763	6.845351395806884	-0.1142862666452679	-7.612928190778007	3.432863217325927	0.4297606724385378	-2.9862270771399935
Mitsuokella_jalaludinii	CD4after_48	high-mid	0.43301447411201893	0.7406274591320846	0.355119143905255	0.7188564378469274	-1.2191293714301352	-2.4869148465449786	NA	1.1743372396873912	12.608787892855487	0.10611432759171602	-4.697339026375386	5.50844425475017	0.42916667320276375	-0.971367844640243
Mitsuokella_multacida	CD4after_48	high-mid	0.5789900681479087	0.819275329188518	0.47094693564393036	0.7855369345684189	-1.5275544790138476	-2.3645375306364222	NA	1.181583583985823	11.08742762665604	0.10666063724466492	-3.570800759263701	5.107943622498052	0.44062500544562294	-1.4057135308452953
Allisonella_histaminiformans	CD4after_48	high-mid	0.6521045354777465	0.8556033018843879	0.7274016148977914	0.9046405657033628	-0.4640445933364994	5.3133667342057365	NA	-0.508574999941473	11.130732264866314	-0.04656834507450745	-4.824174362222884	4.048403241407474	0.4729166691228137	-0.5671257787083768
Dialister_invisus	CD4after_48	high-mid	0.053691564424818615	0.3083604892850439	0.2862365223413912	0.6394050947539428	-2.5812651289430306	-3.328645334234281	NA	0.9479575055516118	5.743232816737093	0.1245174051935086	-2.4186251493957336	7.599181112740014	0.41623309830762756	-2.459278499785688
Dialister_sp_CAG_357	CD4after_48	high-mid	0.27397405119572704	0.5757924638171011	0.48264706292758386	0.7686037401412131	-2.8419693920740947	-3.203508185009067	NA	0.4922404935256708	4.652345970285385	0.0702956927338742	-3.474866043740295	7.945131984020302	0.45265349026306956	-2.785570104910441
Megasphaera_elsdenii	CD4after_48	high-mid	0.5518864552228654	0.8107529618640656	0.44551772796785705	0.7766789379819087	-0.7403991640494993	-2.078291322518041	NA	1.4035625867329475	15.052476142923524	0.1045611921481506	-4.521085497040803	4.926009537302793	0.4270833400699037	-0.5197009149823462
