Species	otu	baseMean	log2FoldChange	lfcSE	pvalue	padj	comparison	variable	significant
Veillonella_parvula	Otu_487	642.8827814173592	-0.014015388735437805	0.22617769635176457	0.5768386229314035	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Veillonella_sp_T11011_6	Otu_491	53.148573337614316	0.04980057636785708	0.5349740447552876	0.5015737281082174	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Veillonella_tobetsuensis	Otu_492	0.551579834984035	-0.061901941941192785	0.6362389814682632	0.5072983526828608	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Parvimonas_micra	Otu_496	6.766221372751233	0.021517763960336427	0.5057492470433463	0.782974540235074	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Victivallis_vadensis	Otu_513	22.952620477674436	-0.010451168646817019	0.48601378528537503	0.8906105754121991	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Parasutterella_excrementihominis	Otu_516	781.8417807256841	0.021657678492054976	0.296777151833504	0.5352295756518821	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Sutterella_parvirubra	Otu_517	145.0852472106783	0.004054578620670711	0.19791941395769977	0.8623361517879182	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Turicimonas_muris	Otu_518	16.40248000192431	0.02468236434949042	0.5130707245607427	0.754380823162967	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bilophila_wadsworthia	Otu_521	8420.044481104253	-0.0021012272211043403	0.08140423677566488	0.7874190959053455	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Desulfovibrionaceae_bacterium	Otu_522	10787.758604004495	-0.003432192100974963	0.12666514076417604	0.7928067256378402	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Enterobacter_cloacae_complex	Otu_547	184.57905643445565	-0.058100260478040205	0.6206069254172493	0.5241624546898627	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Klebsiella_pneumoniae	Otu_554	1319.340309738037	-0.005419086752854784	0.34406497532373975	0.910986077944753	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Klebsiella_quasipneumoniae	Otu_555	149.2025811174759	0.029724841788016633	0.5255349982462109	0.7107313467786113	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Klebsiella_variicola	Otu_556	356.2887503423859	-0.04205258830352713	0.5093890102393638	0.5573524931984699	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Haemophilus_parainfluenzae	Otu_564	263.2129945448365	0.0216562348324861	0.32490333426232687	0.5928306363046446	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Proteobacteria_bacterium_CAG_139	Otu_571	204.71374465549275	-0.017495772510666443	0.3730558680831002	0.7345600277220212	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Brachyspira_sp_CAG_700	Otu_573	1767.4671499500987	-0.0434015824424839	0.4601403465570303	0.4662157005435962	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Collinsella_stercoris	Otu_76	5777.69218688587	2.5553157210565254e-4	0.05045369468191682	0.9627289540485898	0.9912120591979563	dw_50_vs_up_50	CD8diff_48	no
Actinomyces_massiliensis	Otu_8	4.528129826738274	-0.0028455038439037985	0.48056164835540166	0.9699237156958744	0.9927454501828361	dw_50_vs_up_50	CD8diff_48	no
Eubacterium_ventriosum	Otu_330	6246.117872856207	5.888841905702239e-4	0.13944884495032156	0.9689143651924702	0.9927454501828361	dw_50_vs_up_50	CD8diff_48	no
Atopobium_parvulum	Otu_68	0.09834917313706008	-0.0021241145194550244	0.4825030512288433	0.9776708864278846	0.9927831571805287	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_faecis	Otu_94	819.6109309502364	0.0018484777228113226	0.40126554929911123	0.9752610104764318	0.9927831571805287	dw_50_vs_up_50	CD8diff_48	no
Desulfovibrio_piger	Otu_524	20783.2164942344	-3.56182315710632e-4	0.12539896711952003	0.9785190313589693	0.9927831571805287	dw_50_vs_up_50	CD8diff_48	no
Bifidobacterium_bifidum	Otu_32	3797.3826679788217	-4.596768304630662e-4	0.3855968796111002	0.9935200517858374	0.9985541495337052	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_stercoris	Otu_109	13713.823126666726	1.0247819586223563e-4	0.166460474431157	0.9956847410580336	0.9985541495337052	dw_50_vs_up_50	CD8diff_48	no
Veillonella_rogosae	Otu_489	4.088700133877834	-8.010947861235446e-4	0.48016580508722656	0.9915266951315319	0.9985541495337052	dw_50_vs_up_50	CD8diff_48	no
Akkermansia_muciniphila	Otu_580	4660.187869159249	3.5379433599461575e-4	0.35582800935154946	0.9944589988940573	0.9985541495337052	dw_50_vs_up_50	CD8diff_48	no
Streptococcus_pasteurianus	Otu_263	68.35622666831463	-8.137050624850337e-5	0.4794605854576938	0.9991377022835947	0.9991377022835947	dw_50_vs_up_50	CD8diff_48	no
Parascardovia_denticolens	Otu_45	0	0	8.260278918018331	1	NA	dw_50_vs_up_50	CD8diff_48	no
Enterococcus_casseliflavus	Otu_181	0	0	8.260278918018331	1	NA	dw_50_vs_up_50	CD8diff_48	no
Clostridium_paraputrificum	Otu_286	0	0	8.260278918018331	1	NA	dw_50_vs_up_50	CD8diff_48	no
Clostridium_sp_CAG_253	Otu_291	0	0	8.260278918018331	1	NA	dw_50_vs_up_50	CD8diff_48	no
Dialister_sp_CAG_357	Otu_477	0	0	8.260278918018331	1	NA	dw_50_vs_up_50	CD8diff_48	no
Cloacibacillus_evryensis	Otu_575	0	0	8.260278918018331	1	NA	dw_50_vs_up_50	CD8diff_48	no
